
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE08 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
   -28.00    -4.00     4.95     4.70     0.69    20.68   -11.26     4.63     0.32     0.25     0.08    76.64   102.38    37.63    37.38
   -28.00    -6.00     7.40     7.09     0.88    20.66   -11.86     6.71     0.70     0.31     0.38    45.16   104.89    25.00    24.68
   -28.00    -8.00     9.89     9.48     1.08    20.65   -12.70     8.69     1.20     0.41     0.79    34.30   107.43    18.74    18.36
   -28.00   -10.00    12.41    11.87     1.30    20.63   -13.78    10.59     1.82     0.54     1.28    29.61   110.02    15.01    14.56
   -28.00   -12.00    14.98    14.28     1.53    20.61   -15.11    12.42     2.56     0.70     1.86    27.45   112.66    12.53    12.02
   -28.00   -14.00    17.60    16.69     1.78    20.60   -16.68    14.18     3.41     0.91     2.51    26.56   115.36    10.77    10.19
   -28.00   -16.00    20.28    19.12     2.05    20.58   -18.51    15.91     4.37     1.15     3.22    26.41   118.14     9.44     8.80
   -28.00   -18.00    23.03    21.58     2.33    20.56   -20.60    17.60     5.44     1.46     3.98    26.76   121.01     8.42     7.70
   -28.00   -20.00    25.88    24.06     2.64    20.55   -22.95    19.26     6.61     1.82     4.79    27.49   123.97     7.60     7.58
   -28.00   -22.00    28.83    26.57     2.97    20.53   -25.58    20.93     7.90     2.26     5.64    28.57   127.05     6.93     8.32
   -30.00     0.00     0.09    -0.09     0.48    20.70   -11.62     0.09     0.00     0.19    -0.19 ********    97.46 ******** ********
   -30.00     2.00    -2.31    -2.51     0.33    20.71   -11.74    -2.42    -0.09    -0.20     0.11   232.52    95.05    76.45    76.26
   -30.00     4.00    -4.70    -4.94     0.19    20.73   -12.10    -4.62    -0.32    -0.24    -0.08    74.50    92.65    37.60    37.34
   -30.00     6.00    -7.09    -7.40     0.06    20.74   -12.69    -6.71    -0.70    -0.31    -0.39    44.18    90.26    24.98    24.66
   -30.00     8.00    -9.48    -9.89    -0.05    20.75   -13.52    -8.69    -1.20    -0.40    -0.79    33.75    87.89    18.73    18.35
   -30.00    10.00   -11.88   -12.41    -0.15    20.77   -14.58   -10.59    -1.82    -0.53    -1.29    29.27    85.52    15.00    14.56
   -30.00    12.00   -14.28   -14.98    -0.24    20.78   -15.90   -12.42    -2.56    -0.70    -1.86    27.22    83.16    12.53    12.01
   -30.00    14.00   -16.70   -17.60    -0.32    20.79   -17.45   -14.19    -3.41    -0.90    -2.51    26.40    80.79    10.76    10.18
   -30.00    16.00   -19.13   -20.28    -0.39    20.81   -19.26   -15.91    -4.37    -1.15    -3.22    26.29    78.42     9.44     8.80
   -30.00    18.00   -21.58   -23.03    -0.44    20.82   -21.32   -17.60    -5.44    -1.45    -3.99    26.67    76.03     8.41     7.70
   -30.00    20.00   -24.07   -25.88    -0.49    20.83   -23.64   -19.27    -6.61    -1.81    -4.80    27.43    73.63     7.59     7.58
   -30.00    22.00   -26.58   -28.83    -0.52    20.84   -26.23   -20.93    -7.90    -2.25    -5.65    28.53    71.22     6.93     8.32
   -30.00     0.00     0.09    -0.09     0.48    20.70   -11.62     0.09     0.00     0.19    -0.19 ********    97.46 ******** ********
   -30.00    -2.00     2.51     2.31     0.64    20.69   -11.74     2.42     0.09     0.20    -0.11   232.52    99.90    76.45    76.26
   -30.00    -4.00     4.94     4.70     0.81    20.67   -12.10     4.62     0.32     0.24     0.08    74.50   102.37    37.60    37.34
   -30.00    -6.00     7.40     7.09     1.00    20.66   -12.69     6.71     0.70     0.31     0.39    44.18   104.87    24.98    24.66
   -30.00    -8.00     9.89     9.48     1.20    20.64   -13.52     8.69     1.20     0.40     0.79    33.75   107.42    18.73    18.35
   -30.00   -10.00    12.41    11.88     1.41    20.63   -14.58    10.59     1.82     0.53     1.29    29.27   110.00    15.00    14.56
   -30.00   -12.00    14.98    14.28     1.64    20.61   -15.90    12.42     2.56     0.70     1.86    27.22   112.65    12.53    12.01
   -30.00   -14.00    17.60    16.70     1.89    20.60   -17.45    14.19     3.41     0.90     2.51    26.40   115.35    10.76    10.18
   -30.00   -16.00    20.28    19.13     2.15    20.58   -19.26    15.91     4.37     1.15     3.22    26.29   118.13     9.44     8.80
   -30.00   -18.00    23.03    21.58     2.43    20.57   -21.32    17.60     5.44     1.45     3.99    26.67   120.99     8.41     7.70
   -30.00   -20.00    25.88    24.07     2.73    20.55   -23.64    19.27     6.61     1.81     4.80    27.43   123.95     7.59     7.58
   -30.00   -22.00    28.83    26.58     3.05    20.53   -26.23    20.93     7.90     2.25     5.65    28.53   127.04     6.93     8.32
   -32.00     0.00     0.09    -0.09     0.60    20.70   -12.48    -0.09     0.00    -0.18     0.18 ********    97.45 ******** ********
   -32.00     2.00    -2.31    -2.51     0.45    20.71   -12.59    -2.42    -0.09    -0.19     0.11   224.34    95.04    76.32    76.13
   -32.00     4.00    -4.71    -4.94     0.32    20.72   -12.94    -4.62    -0.32    -0.23    -0.09    72.28    92.64    37.56    37.31
   -32.00     6.00    -7.10    -7.40     0.19    20.74   -13.53    -6.70    -0.69    -0.30    -0.39    43.17    90.26    24.96    24.65
   -32.00     8.00    -9.49    -9.89     0.08    20.75   -14.34    -8.69    -1.20    -0.40    -0.80    33.18    87.88    18.72    18.34
   -32.00    10.00   -11.88   -12.41    -0.02    20.76   -15.40   -10.59    -1.82    -0.53    -1.29    28.91    85.52    15.00    14.55
   -32.00    12.00   -14.29   -14.98    -0.11    20.77   -16.69   -12.42    -2.56    -0.69    -1.87    26.98    83.15    12.52    12.01
   -32.00    14.00   -16.70   -17.60    -0.19    20.79   -18.23   -14.19    -3.41    -0.89    -2.52    26.23    80.78    10.76    10.18
   -32.00    16.00   -19.14   -20.28    -0.26    20.80   -20.02   -15.91    -4.37    -1.14    -3.23    26.17    78.41     9.44     8.79
   -32.00    18.00   -21.59   -23.03    -0.31    20.81   -22.05   -17.60    -5.43    -1.44    -3.99    26.58    76.03     8.41     7.70
   -32.00    20.00   -24.07   -25.88    -0.35    20.82   -24.34   -19.27    -6.61    -1.81    -4.80    27.37    73.63     7.59     7.59
   -32.00    22.00   -26.58   -28.83    -0.38    20.84   -26.90   -20.94    -7.90    -2.25    -5.65    28.48    71.21     6.92     8.32
   -32.00     0.00     0.09    -0.09     0.60    20.70   -12.48    -0.09     0.00    -0.18     0.18 ********    97.45 ******** ********
   -32.00    -2.00     2.51     2.31     0.76    20.68   -12.59     2.42     0.09     0.19    -0.11   224.34    99.89    76.32    76.13
   -32.00    -4.00     4.94     4.71     0.93    20.67   -12.94     4.62     0.32     0.23     0.09    72.28   102.36    37.56    37.31
   -32.00    -6.00     7.40     7.10     1.11    20.66   -13.53     6.70     0.69     0.30     0.39    43.17   104.86    24.96    24.65
   -32.00    -8.00     9.89     9.49     1.31    20.64   -14.34     8.69     1.20     0.40     0.80    33.18   107.40    18.72    18.34
   -32.00   -10.00    12.41    11.88     1.52    20.63   -15.40    10.59     1.82     0.53     1.29    28.91   109.99    15.00    14.55
   -32.00   -12.00    14.98    14.29     1.75    20.61   -16.69    12.42     2.56     0.69     1.87    26.98   112.63    12.52    12.01
   -32.00   -14.00    17.60    16.70     1.99    20.60   -18.23    14.19     3.41     0.89     2.52    26.23   115.34    10.76    10.18
   -32.00   -16.00    20.28    19.14     2.25    20.58   -20.02    15.91     4.37     1.14     3.23    26.17   118.11     9.44     8.79
   -32.00   -18.00    23.03    21.59     2.52    20.57   -22.05    17.60     5.43     1.44     3.99    26.58   120.97     8.41     7.70
   -32.00   -20.00    25.88    24.07     2.82    20.55   -24.34    19.27     6.61     1.81     4.80    27.37   123.94     7.59     7.59
   -32.00   -22.00    28.83    26.58     3.14    20.53   -26.90    20.94     7.90     2.25     5.65    28.48   127.02     6.92     8.32
   -34.00     0.00     0.09    -0.09     0.72    20.69   -13.34     0.08     0.00     0.17    -0.17 ********    97.44 ******** ********
   -34.00     2.00    -2.32    -2.50     0.58    20.71   -13.45    -2.42    -0.09    -0.18     0.10   215.82    95.03    76.18    75.99
   -34.00     4.00    -4.71    -4.94     0.44    20.72   -13.80    -4.62    -0.32    -0.22    -0.10    69.97    92.63    37.53    37.27
   -34.00     6.00    -7.10    -7.40     0.32    20.73   -14.38    -6.70    -0.69    -0.29    -0.40    42.11    90.25    24.95    24.63
   -34.00     8.00    -9.49    -9.88     0.21    20.74   -15.18    -8.69    -1.20    -0.39    -0.81    32.59    87.88    18.71    18.33
   -34.00    10.00   -11.89   -12.41     0.11    20.76   -16.23   -10.59    -1.82    -0.52    -1.30    28.53    85.51    14.99    14.55
   -34.00    12.00   -14.29   -14.98     0.02    20.77   -17.50   -12.42    -2.56    -0.68    -1.87    26.72    83.15    12.52    12.01
   -34.00    14.00   -16.71   -17.60    -0.06    20.78   -19.02   -14.19    -3.41    -0.89    -2.52    26.05    80.78    10.75    10.18
   -34.00    16.00   -19.14   -20.28    -0.13    20.79   -20.78   -15.91    -4.37    -1.14    -3.23    26.04    78.41     9.43     8.79
   -34.00    18.00   -21.60   -23.03    -0.18    20.80   -22.79   -17.60    -5.43    -1.44    -3.99    26.49    76.02     8.41     7.70
   -34.00    20.00   -24.08   -25.88    -0.22    20.82   -25.06   -19.27    -6.61    -1.80    -4.80    27.30    73.62     7.59     7.59
   -34.00    22.00   -26.59   -28.84    -0.25    20.83   -27.58   -20.94    -7.89    -2.24    -5.65    28.43    71.21     6.92     8.32
   -34.00     0.00     0.09    -0.09     0.72    20.69   -13.34     0.08     0.00     0.17    -0.17 ********    97.44 ******** ********
   -34.00    -2.00     2.50     2.32     0.88    20.68   -13.45     2.42     0.09     0.18    -0.10   215.82    99.88    76.18    75.99
   -34.00    -4.00     4.94     4.71     1.05    20.67   -13.80     4.62     0.32     0.22     0.10    69.97   102.35    37.53    37.27
   -34.00    -6.00     7.40     7.10     1.23    20.65   -14.38     6.70     0.69     0.29     0.40    42.11   104.85    24.95    24.63
   -34.00    -8.00     9.88     9.49     1.42    20.64   -15.18     8.69     1.20     0.39     0.81    32.59   107.39    18.71    18.33
   -34.00   -10.00    12.41    11.89     1.63    20.63   -16.23    10.59     1.82     0.52     1.30    28.53   109.98    14.99    14.55
   -34.00   -12.00    14.98    14.29     1.85    20.61   -17.50    12.42     2.56     0.68     1.87    26.72   112.62    12.52    12.01
   -34.00   -14.00    17.60    16.71     2.09    20.60   -19.02    14.19     3.41     0.89     2.52    26.05   115.32    10.75    10.18
   -34.00   -16.00    20.28    19.14     2.35    20.58   -20.78    15.91     4.37     1.14     3.23    26.04   118.10     9.43     8.79
   -34.00   -18.00    23.03    21.60     2.62    20.57   -22.79    17.60     5.43     1.44     3.99    26.49   120.96     8.41     7.70
   -34.00   -20.00    25.88    24.08     2.91    20.55   -25.06    19.27     6.61     1.80     4.80    27.30   123.92     7.59     7.59
   -34.00   -22.00    28.84    26.59     3.23    20.53   -27.58    20.94     7.89     2.24     5.65    28.43   127.00     6.92     8.32
   -36.00     0.00     0.08    -0.08     0.79    20.69   -13.79    -0.08     0.00    -0.17     0.17 ********    97.44 ******** ********
   -36.00     2.00    -2.32    -2.50     0.63    20.70   -13.91    -2.41    -0.08    -0.18     0.09   211.31    95.02    76.11    75.93
   -36.00     4.00    -4.72    -4.93     0.49    20.72   -14.25    -4.62    -0.32    -0.22    -0.10    68.76    92.63    37.51    37.26
   -36.00     6.00    -7.11    -7.39     0.37    20.73   -14.82    -6.70    -0.69    -0.29    -0.40    41.58    90.25    24.94    24.62
   -36.00     8.00    -9.50    -9.88     0.25    20.74   -15.63    -8.69    -1.19    -0.39    -0.81    32.30    87.87    18.71    18.33
   -36.00    10.00   -11.89   -12.41     0.14    20.75   -16.67   -10.59    -1.82    -0.52    -1.30    28.36    85.51    14.99    14.54
   -36.00    12.00   -14.29   -14.97     0.05    20.77   -17.94   -12.42    -2.56    -0.68    -1.88    26.62    83.14    12.52    12.01
   -36.00    14.00   -16.71   -17.59    -0.04    20.78   -19.45   -14.19    -3.41    -0.89    -2.52    25.99    80.78    10.75    10.18
   -36.00    16.00   -19.14   -20.28    -0.11    20.79   -21.17   -15.91    -4.36    -1.14    -3.23    26.01    78.41     9.43     8.79
   -36.00    18.00   -21.60   -23.03    -0.17    20.80   -23.15   -17.60    -5.43    -1.44    -3.99    26.48    76.02     8.41     7.70
   -36.00    20.00   -24.08   -25.88    -0.21    20.82   -25.37   -19.28    -6.61    -1.80    -4.80    27.30    73.62     7.59     7.59
   -36.00    22.00   -26.59   -28.84    -0.25    20.83   -27.86   -20.94    -7.89    -2.24    -5.65    28.44    71.21     6.92     8.32
   -36.00     0.00     0.08    -0.08     0.79    20.69   -13.79    -0.08     0.00    -0.17     0.17 ********    97.44 ******** ********
   -36.00    -2.00     2.50     2.32     0.95    20.68   -13.91     2.41     0.08     0.18    -0.09   211.31    99.88    76.11    75.93
   -36.00    -4.00     4.93     4.72     1.12    20.67   -14.25     4.62     0.32     0.22     0.10    68.76   102.34    37.51    37.26
   -36.00    -6.00     7.39     7.11     1.31    20.65   -14.82     6.70     0.69     0.29     0.40    41.58   104.84    24.94    24.62
   -36.00    -8.00     9.88     9.50     1.51    20.64   -15.63     8.69     1.19     0.39     0.81    32.30   107.38    18.71    18.33
   -36.00   -10.00    12.41    11.89     1.72    20.62   -16.67    10.59     1.82     0.52     1.30    28.36   109.97    14.99    14.54
   -36.00   -12.00    14.97    14.29     1.95    20.61   -17.94    12.42     2.56     0.68     1.88    26.62   112.61    12.52    12.01
   -36.00   -14.00    17.59    16.71     2.19    20.60   -19.45    14.19     3.41     0.89     2.52    25.99   115.31    10.75    10.18
   -36.00   -16.00    20.28    19.14     2.45    20.58   -21.17    15.91     4.36     1.14     3.23    26.01   118.08     9.43     8.79
   -36.00   -18.00    23.03    21.60     2.71    20.57   -23.15    17.60     5.43     1.44     3.99    26.48   120.94     8.41     7.70
   -36.00   -20.00    25.88    24.08     3.00    20.55   -25.37    19.28     6.61     1.80     4.80    27.30   123.90     7.59     7.59
   -36.00   -22.00    28.84    26.59     3.31    20.54   -27.86    20.94     7.89     2.24     5.65    28.44   126.98     6.92     8.32
