
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    10.00   -10.00   -17.25   -43.10   156.93    15.05     8.64    -2.00    -0.60     0.73     7.49    -7.58   951.46   478.60
    10.00   -12.00   -18.87   -42.71   158.08    15.05     7.93    -2.00    -0.45     0.80     7.49    -9.11   951.46   432.78
    10.00   -14.00   -20.47   -42.32   159.22    15.05     7.21    -2.00    -0.31     0.87     7.49   -10.64   951.46   387.27
    10.00   -16.00   -22.05   -41.94   160.37    15.05     6.48    -2.00    -0.17     0.95     7.49   -12.18   951.46   342.07
    10.00   -18.00   -23.61   -41.56   161.51    15.05     5.73    -2.00    -0.03     1.02     7.49   -13.72   951.46   297.19
    10.00   -20.00   -25.16   -41.19   162.65    15.05     4.98    -2.00     0.12     1.09     7.49   -15.26   951.46   252.64
    10.00   -22.00   -26.69   -40.82   163.78    15.05     4.21    -2.00     0.26     1.17     7.49   -16.81   951.46   208.42
    10.00   -24.00   -28.20   -40.45   164.92    15.05     3.42    -2.00     0.40     1.24     7.49   -18.36   951.46   164.52
    10.00   -26.00   -29.70   -40.09   166.05    15.05     2.63    -2.00     0.55     1.32     7.49   -19.92   951.46   120.96
    10.00   -28.00   -31.19   -39.73   167.18    15.05     1.82    -2.00     0.69     1.39     7.49   -21.48   951.46    77.73
    10.00   -30.00   -32.65   -39.38   168.30    15.05     1.00    -2.00     0.84     1.46     7.49   -23.05   951.46    34.83
    10.00   -32.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    10.00   -34.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    10.00   -36.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    10.00   -38.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    10.00   -40.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    10.00   -42.00   -33.84   -39.09   169.22    15.05     0.31    -2.00     0.96     1.53     7.49   -24.33   951.46     0.00
    12.00     0.00   -10.73   -45.60   149.90    15.62    12.00    -2.13    -1.30     0.43     8.99     0.00   999.89   712.01
    12.00     2.00    -9.00   -46.01   148.73    15.62    12.63    -2.13    -1.44     0.36     8.99     1.51   999.89   759.48
    12.00     4.00    -7.25   -46.42   147.56    15.62    13.26    -2.13    -1.58     0.29     8.99     3.01   999.89   807.18
    12.00     6.00    -5.47   -46.85   146.39    15.62    13.87    -2.13    -1.72     0.22     8.99     4.51   999.89   855.09
    12.00     8.00    -3.67   -47.27   145.21    15.62    14.46    -2.13    -1.86     0.14     8.99     6.00   999.89   903.19
    12.00    10.00    -1.85   -47.71   144.03    15.62    15.05    -2.13    -2.00     0.07     8.99     7.49   999.89   951.46
    12.00    12.00     0.00   -48.14   142.84    15.62    15.62    -2.13    -2.13     0.00     8.99     8.99   999.89   999.89
    12.00    14.00     1.87   -48.59   141.65    15.62    16.18    -2.13    -2.27    -0.07     8.99    10.47   999.89  1048.43
    12.00    16.00     3.78   -49.04   140.45    15.62    16.73    -2.13    -2.41    -0.14     8.99    11.96   999.89  1097.07
    12.00    18.00     5.71   -49.50   139.24    15.62    17.27    -2.13    -2.55    -0.22     8.99    13.45   999.89  1145.77
    12.00    20.00     7.66   -49.96   138.03    15.62    17.79    -2.13    -2.69    -0.29     8.99    14.93   999.89  1194.50
    12.00    22.00     9.65   -50.43   136.81    15.62    18.30    -2.13    -2.82    -0.36     8.99    16.41   999.89  1243.22
    12.00    24.00    11.67   -50.91   135.58    15.62    18.80    -2.13    -2.96    -0.43     8.99    17.90   999.89  1291.88
    12.00    26.00    13.73   -51.40   134.34    15.62    19.28    -2.13    -3.10    -0.50     8.99    19.38   999.89  1340.43
    12.00    28.00    15.82   -51.90   133.10    15.62    19.76    -2.13    -3.24    -0.58     8.99    20.86   999.89  1388.83
    12.00    30.00    17.94   -52.40   131.84    15.62    20.22    -2.13    -3.38    -0.65     8.99    22.35   999.89  1437.02
    12.00    32.00    20.11   -52.91   130.57    15.62    20.66    -2.13    -3.51    -0.72     8.99    23.84   999.89  1484.92
    12.00     0.00   -10.73   -45.60   149.90    15.62    12.00    -2.13    -1.30     0.43     8.99     0.00   999.89   712.01
    12.00    -2.00   -12.45   -45.19   151.06    15.62    11.35    -2.13    -1.16     0.51     8.99    -1.51   999.89   664.79
    12.00    -4.00   -14.14   -44.79   152.21    15.62    10.69    -2.13    -1.02     0.58     8.99    -3.02   999.89   617.82
    12.00    -6.00   -15.81   -44.39   153.36    15.62    10.02    -2.13    -0.88     0.65     8.99    -4.54   999.89   571.13
    12.00    -8.00   -17.46   -44.00   154.51    15.62     9.34    -2.13    -0.74     0.73     8.99    -6.06   999.89   524.72
    12.00   -10.00   -19.09   -43.62   155.66    15.62     8.64    -2.13    -0.60     0.80     8.99    -7.58   999.89   478.60
    12.00   -12.00   -20.70   -43.23   156.80    15.62     7.93    -2.13    -0.45     0.87     8.99    -9.11   999.89   432.78
    12.00   -14.00   -22.30   -42.85   157.94    15.62     7.21    -2.13    -0.31     0.94     8.99   -10.64   999.89   387.27
    12.00   -16.00   -23.88   -42.48   159.08    15.62     6.48    -2.13    -0.17     1.02     8.99   -12.18   999.89   342.07
    12.00   -18.00   -25.44   -42.11   160.21    15.62     5.73    -2.13    -0.03     1.09     8.99   -13.72   999.89   297.19
    12.00   -20.00   -26.98   -41.74   161.34    15.62     4.98    -2.13     0.12     1.17     8.99   -15.26   999.89   252.64
    12.00   -22.00   -28.51   -41.38   162.47    15.62     4.21    -2.13     0.26     1.24     8.99   -16.81   999.89   208.42
    12.00   -24.00   -30.02   -41.02   163.60    15.62     3.42    -2.13     0.40     1.31     8.99   -18.36   999.89   164.52
    12.00   -26.00   -31.51   -40.67   164.72    15.62     2.63    -2.13     0.55     1.39     8.99   -19.92   999.89   120.96
    12.00   -28.00   -32.99   -40.32   165.84    15.62     1.82    -2.13     0.69     1.46     8.99   -21.48   999.89    77.73
    12.00   -30.00   -34.46   -39.97   166.96    15.62     1.00    -2.13     0.84     1.54     8.99   -23.05   999.89    34.83
    12.00   -32.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    12.00   -34.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    12.00   -36.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    12.00   -38.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    12.00   -40.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    12.00   -42.00   -35.65   -39.69   167.88    15.62     0.31    -2.13     0.96     1.60     8.99   -24.33   999.89     0.00
    14.00     0.00   -12.60   -46.09   148.66    16.18    12.00    -2.27    -1.30     0.51    10.47     0.00  1048.43   712.01
    14.00     2.00   -10.87   -46.49   147.50    16.18    12.63    -2.27    -1.44     0.43    10.47     1.51  1048.43   759.48
    14.00     4.00    -9.12   -46.90   146.34    16.18    13.26    -2.27    -1.58     0.36    10.47     3.01  1048.43   807.18
    14.00     6.00    -7.35   -47.31   145.18    16.18    13.87    -2.27    -1.72     0.29    10.47     4.51  1048.43   855.09
    14.00     8.00    -5.55   -47.73   144.01    16.18    14.46    -2.27    -1.86     0.22    10.47     6.00  1048.43   903.19
    14.00    10.00    -3.72   -48.16   142.83    16.18    15.05    -2.27    -2.00     0.14    10.47     7.49  1048.43   951.46
    14.00    12.00    -1.87   -48.59   141.65    16.18    15.62    -2.27    -2.13     0.07    10.47     8.99  1048.43   999.89
    14.00    14.00     0.00   -49.03   140.46    16.18    16.18    -2.27    -2.27     0.00    10.47    10.47  1048.43  1048.43
    14.00    16.00     1.90   -49.47   139.27    16.18    16.73    -2.27    -2.41    -0.07    10.47    11.96  1048.43  1097.07
    14.00    18.00     3.83   -49.92   138.07    16.18    17.27    -2.27    -2.55    -0.14    10.47    13.45  1048.43  1145.77
    14.00    20.00     5.79   -50.37   136.87    16.18    17.79    -2.27    -2.69    -0.22    10.47    14.93  1048.43  1194.50
    14.00    22.00     7.78   -50.84   135.65    16.18    18.30    -2.27    -2.82    -0.29    10.47    16.41  1048.43  1243.22
    14.00    24.00     9.80   -51.31   134.43    16.18    18.80    -2.27    -2.96    -0.36    10.47    17.90  1048.43  1291.88
    14.00    26.00    11.86   -51.79   133.20    16.18    19.28    -2.27    -3.10    -0.43    10.47    19.38  1048.43  1340.43
    14.00    28.00    13.95   -52.28   131.96    16.18    19.76    -2.27    -3.24    -0.50    10.47    20.86  1048.43  1388.83
    14.00    30.00    16.08   -52.77   130.71    16.18    20.22    -2.27    -3.38    -0.58    10.47    22.35  1048.43  1437.02
    14.00    32.00    18.25   -53.28   129.45    16.18    20.66    -2.27    -3.51    -0.65    10.47    23.84  1048.43  1484.92
    14.00     0.00   -12.60   -46.09   148.66    16.18    12.00    -2.27    -1.30     0.51    10.47     0.00  1048.43   712.01
    14.00    -2.00   -14.31   -45.69   149.81    16.18    11.35    -2.27    -1.16     0.58    10.47    -1.51  1048.43   664.79
    14.00    -4.00   -16.00   -45.30   150.96    16.18    10.69    -2.27    -1.02     0.65    10.47    -3.02  1048.43   617.82
    14.00    -6.00   -17.67   -44.91   152.10    16.18    10.02    -2.27    -0.88     0.72    10.47    -4.54  1048.43   571.13
    14.00    -8.00   -19.32   -44.52   153.24    16.18     9.34    -2.27    -0.74     0.80    10.47    -6.06  1048.43   524.72
    14.00   -10.00   -20.95   -44.14   154.38    16.18     8.64    -2.27    -0.60     0.87    10.47    -7.58  1048.43   478.60
    14.00   -12.00   -22.56   -43.77   155.52    16.18     7.93    -2.27    -0.45     0.94    10.47    -9.11  1048.43   432.78
    14.00   -14.00   -24.15   -43.40   156.65    16.18     7.21    -2.27    -0.31     1.02    10.47   -10.64  1048.43   387.27
    14.00   -16.00   -25.73   -43.03   157.78    16.18     6.48    -2.27    -0.17     1.09    10.47   -12.18  1048.43   342.07
    14.00   -18.00   -27.28   -42.67   158.91    16.18     5.73    -2.27    -0.03     1.16    10.47   -13.72  1048.43   297.19
    14.00   -20.00   -28.82   -42.31   160.03    16.18     4.98    -2.27     0.12     1.24    10.47   -15.26  1048.43   252.64
    14.00   -22.00   -30.35   -41.95   161.15    16.18     4.21    -2.27     0.26     1.31    10.47   -16.81  1048.43   208.42
    14.00   -24.00   -31.85   -41.60   162.27    16.18     3.42    -2.27     0.40     1.39    10.47   -18.36  1048.43   164.52
    14.00   -26.00   -33.35   -41.25   163.39    16.18     2.63    -2.27     0.55     1.46    10.47   -19.92  1048.43   120.96
    14.00   -28.00   -34.82   -40.91   164.50    16.18     1.82    -2.27     0.69     1.53    10.47   -21.48  1048.43    77.73
    14.00   -30.00   -36.28   -40.57   165.62    16.18     1.00    -2.27     0.84     1.61    10.47   -23.05  1048.43    34.83
    14.00   -32.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    14.00   -34.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    14.00   -36.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    14.00   -38.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    14.00   -40.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    14.00   -42.00   -37.47   -40.29   166.52    16.18     0.31    -2.27     0.96     1.67    10.47   -24.33  1048.43     0.00
    16.00     0.00   -14.50   -46.58   147.41    16.73    12.00    -2.41    -1.30     0.58    11.96     0.00  1097.07   712.01
    16.00     2.00   -12.77   -46.98   146.26    16.73    12.63    -2.41    -1.44     0.51    11.96     1.51  1097.07   759.48
    16.00     4.00   -11.02   -47.38   145.11    16.73    13.26    -2.41    -1.58     0.43    11.96     3.01  1097.07   807.18
    16.00     6.00    -9.24   -47.79   143.95    16.73    13.87    -2.41    -1.72     0.36    11.96     4.51  1097.07   855.09
    16.00     8.00    -7.45   -48.20   142.79    16.73    14.46    -2.41    -1.86     0.29    11.96     6.00  1097.07   903.19
    16.00    10.00    -5.62   -48.62   141.62    16.73    15.05    -2.41    -2.00     0.22    11.96     7.49  1097.07   951.46
    16.00    12.00    -3.78   -49.04   140.45    16.73    15.62    -2.41    -2.13     0.14    11.96     8.99  1097.07   999.89
    16.00    14.00    -1.90   -49.47   139.27    16.73    16.18    -2.41    -2.27     0.07    11.96    10.47  1097.07  1048.43
    16.00    16.00     0.00   -49.90   138.09    16.73    16.73    -2.41    -2.41     0.00    11.96    11.96  1097.07  1097.07
    16.00    18.00     1.93   -50.35   136.90    16.73    17.27    -2.41    -2.55    -0.07    11.96    13.45  1097.07  1145.77
    16.00    20.00     3.89   -50.79   135.70    16.73    17.79    -2.41    -2.69    -0.14    11.96    14.93  1097.07  1194.50
    16.00    22.00     5.88   -51.25   134.49    16.73    18.30    -2.41    -2.82    -0.22    11.96    16.41  1097.07  1243.22
    16.00    24.00     7.91   -51.71   133.28    16.73    18.80    -2.41    -2.96    -0.29    11.96    17.90  1097.07  1291.88
    16.00    26.00     9.96   -52.19   132.06    16.73    19.28    -2.41    -3.10    -0.36    11.96    19.38  1097.07  1340.43
    16.00    28.00    12.06   -52.67   130.83    16.73    19.76    -2.41    -3.24    -0.43    11.96    20.86  1097.07  1388.83
    16.00    30.00    14.19   -53.15   129.59    16.73    20.22    -2.41    -3.38    -0.50    11.96    22.35  1097.07  1437.02
    16.00    32.00    16.36   -53.65   128.33    16.73    20.66    -2.41    -3.51    -0.58    11.96    23.84  1097.07  1484.92
    16.00     0.00   -14.50   -46.58   147.41    16.73    12.00    -2.41    -1.30     0.58    11.96     0.00  1097.07   712.01
    16.00    -2.00   -16.21   -46.19   148.56    16.73    11.35    -2.41    -1.16     0.65    11.96    -1.51  1097.07   664.79
    16.00    -4.00   -17.89   -45.81   149.70    16.73    10.69    -2.41    -1.02     0.72    11.96    -3.02  1097.07   617.82
    16.00    -6.00   -19.56   -45.42   150.84    16.73    10.02    -2.41    -0.88     0.80    11.96    -4.54  1097.07   571.13
    16.00    -8.00   -21.20   -45.05   151.97    16.73     9.34    -2.41    -0.74     0.87    11.96    -6.06  1097.07   524.72
    16.00   -10.00   -22.83   -44.68   153.10    16.73     8.64    -2.41    -0.60     0.94    11.96    -7.58  1097.07   478.60
    16.00   -12.00   -24.44   -44.31   154.23    16.73     7.93    -2.41    -0.45     1.02    11.96    -9.11  1097.07   432.78
    16.00   -14.00   -26.03   -43.94   155.35    16.73     7.21    -2.41    -0.31     1.09    11.96   -10.64  1097.07   387.27
    16.00   -16.00   -27.60   -43.58   156.48    16.73     6.48    -2.41    -0.17     1.16    11.96   -12.18  1097.07   342.07
    16.00   -18.00   -29.15   -43.23   157.60    16.73     5.73    -2.41    -0.03     1.24    11.96   -13.72  1097.07   297.19
    16.00   -20.00   -30.69   -42.88   158.71    16.73     4.98    -2.41     0.12     1.31    11.96   -15.26  1097.07   252.64
    16.00   -22.00   -32.21   -42.53   159.83    16.73     4.21    -2.41     0.26     1.38    11.96   -16.81  1097.07   208.42
    16.00   -24.00   -33.71   -42.18   160.94    16.73     3.42    -2.41     0.40     1.46    11.96   -18.36  1097.07   164.52
    16.00   -26.00   -35.20   -41.84   162.05    16.73     2.63    -2.41     0.55     1.53    11.96   -19.92  1097.07   120.96
    16.00   -28.00   -36.67   -41.51   163.16    16.73     1.82    -2.41     0.69     1.61    11.96   -21.48  1097.07    77.73
    16.00   -30.00   -38.13   -41.17   164.26    16.73     1.00    -2.41     0.84     1.68    11.96   -23.05  1097.07    34.83
    16.00   -32.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    16.00   -34.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    16.00   -36.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    16.00   -38.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    16.00   -40.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    16.00   -42.00   -39.31   -40.90   165.16    16.73     0.31    -2.41     0.96     1.74    11.96   -24.33  1097.07     0.00
    18.00     0.00   -16.42   -47.09   146.16    17.27    12.00    -2.55    -1.30     0.65    13.45     0.00  1145.77   712.01
    18.00     2.00   -14.69   -47.48   145.02    17.27    12.63    -2.55    -1.44     0.58    13.45     1.51  1145.77   759.48
    18.00     4.00   -12.94   -47.87   143.87    17.27    13.26    -2.55    -1.58     0.50    13.45     3.01  1145.77   807.18
