
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -24.00   -16.00    25.10  -162.57    53.09    11.64    12.12    -0.52    -0.78    -0.29   -18.82   -12.55   140.31   331.71
   -24.00   -18.00    18.39  -161.93    54.52    11.64    12.03    -0.52    -0.72    -0.22   -18.82   -14.12   140.31   283.80
   -24.00   -20.00    11.98  -161.32    55.91    11.64    11.92    -0.52    -0.65    -0.15   -18.82   -15.68   140.31   235.91
   -24.00   -22.00     5.85  -160.73    57.28    11.64    11.79    -0.52    -0.59    -0.07   -18.82   -17.25   140.31   188.07
   -24.00   -24.00     0.00  -160.17    58.62    11.64    11.64    -0.52    -0.52     0.00   -18.82   -18.82   140.31   140.31
   -24.00   -26.00    -5.60  -159.64    59.94    11.64    11.46    -0.52    -0.46     0.07   -18.82   -20.39   140.31    92.64
   -24.00   -28.00   -10.98  -159.12    61.23    11.64    11.26    -0.52    -0.39     0.15   -18.82   -21.96   140.31    45.10
   -24.00   -30.00   -15.88  -158.65    62.45    11.64    11.06    -0.52    -0.33     0.22   -18.82   -23.46   140.31     0.00
   -26.00     0.00    98.49  -168.91    41.26    11.46    12.00    -0.46    -1.30    -0.96   -20.39     0.00    92.64   712.01
   -26.00     2.00   109.36  -170.00    39.39    11.46    11.88    -0.46    -1.37    -1.03   -20.39     1.58    92.64   758.50
   -26.00     4.00   120.96  -171.16    37.44    11.46    11.74    -0.46    -1.43    -1.11   -20.39     3.16    92.64   804.54
   -26.00     6.00   133.35  -172.40    35.41    11.46    11.57    -0.46    -1.50    -1.18   -20.39     4.74    92.64   850.07
   -26.00     8.00   146.65  -173.72    33.28    11.46    11.37    -0.46    -1.56    -1.25   -20.39     6.33    92.64   894.97
   -26.00    10.00   160.95  -175.15    31.06    11.46    11.15    -0.46    -1.63    -1.33   -20.39     7.93    92.64   939.12
   -26.00    12.00   176.39  -176.70    28.71    11.46    10.91    -0.46    -1.70    -1.41   -20.39     9.54    92.64   982.40
   -26.00    14.00   193.13  -178.37    26.23    11.46    10.64    -0.46    -1.77    -1.48   -20.39    11.15    92.64  1024.64
   -26.00    16.00   211.36  -180.19    23.59    11.46    10.34    -0.46    -1.83    -1.56   -20.39    12.78    92.64  1065.63
   -26.00    18.00   231.32  -182.18    20.78    11.46    10.01    -0.46    -1.90    -1.63   -20.39    14.42    92.64  1105.12
   -26.00    20.00   253.31  -184.38    17.75    11.46     9.66    -0.46    -1.97    -1.71   -20.39    16.07    92.64  1142.80
   -26.00    22.00   277.72  -186.82    14.47    11.46     9.27    -0.46    -2.04    -1.79   -20.39    17.74    92.64  1178.24
   -26.00    24.00   305.03  -189.55    10.89    11.46     8.86    -0.46    -2.12    -1.87   -20.39    19.44    92.64  1210.91
   -26.00    26.00   335.94  -192.63     6.94    11.46     8.41    -0.46    -2.19    -1.95   -20.39    21.18    92.64  1240.01
   -26.00    28.00   371.40  -196.18     2.50    11.46     7.93    -0.46    -2.26    -2.03   -20.39    22.95    92.64  1264.39
   -26.00     0.00    98.49  -168.91    41.26    11.46    12.00    -0.46    -1.30    -0.96   -20.39     0.00    92.64   712.01
   -26.00    -2.00    88.27  -167.89    43.07    11.46    12.10    -0.46    -1.23    -0.88   -20.39    -1.57    92.64   665.16
   -26.00    -4.00    78.63  -166.93    44.82    11.46    12.17    -0.46    -1.17    -0.81   -20.39    -3.15    92.64   618.02
   -26.00    -6.00    69.53  -166.02    46.51    11.46    12.22    -0.46    -1.10    -0.74   -20.39    -4.72    92.64   570.63
   -26.00    -8.00    60.93  -165.16    48.16    11.46    12.24    -0.46    -1.04    -0.66   -20.39    -6.28    92.64   523.06
   -26.00   -10.00    52.77  -164.35    49.75    11.46    12.25    -0.46    -0.97    -0.59   -20.39    -7.85    92.64   475.34
   -26.00   -12.00    45.02  -163.57    51.31    11.46    12.23    -0.46    -0.91    -0.52   -20.39    -9.42    92.64   427.52
   -26.00   -14.00    37.66  -162.84    52.83    11.46    12.19    -0.46    -0.84    -0.44   -20.39   -10.98    92.64   379.63
   -26.00   -16.00    30.64  -162.14    54.31    11.46    12.12    -0.46    -0.78    -0.37   -20.39   -12.55    92.64   331.71
   -26.00   -18.00    23.95  -161.47    55.76    11.46    12.03    -0.46    -0.72    -0.29   -20.39   -14.12    92.64   283.80
   -26.00   -20.00    17.56  -160.83    57.18    11.46    11.92    -0.46    -0.65    -0.22   -20.39   -15.68    92.64   235.91
   -26.00   -22.00    11.45  -160.22    58.57    11.46    11.79    -0.46    -0.59    -0.15   -20.39   -17.25    92.64   188.07
   -26.00   -24.00     5.60  -159.64    59.94    11.46    11.64    -0.46    -0.52    -0.07   -20.39   -18.82    92.64   140.31
   -26.00   -26.00     0.00  -159.08    61.28    11.46    11.46    -0.46    -0.46     0.00   -20.39   -20.39    92.64    92.64
   -26.00   -28.00    -5.38  -158.54    62.60    11.46    11.26    -0.46    -0.39     0.07   -20.39   -21.96    92.64    45.10
   -26.00   -30.00   -10.29  -158.05    63.83    11.46    11.06    -0.46    -0.33     0.14   -20.39   -23.46    92.64     0.00
   -28.00     0.00   103.00  -168.72    42.24    11.26    12.00    -0.39    -1.30    -1.03   -21.96     0.00    45.10   712.01
   -28.00     2.00   113.68  -169.83    40.34    11.26    11.88    -0.39    -1.37    -1.11   -21.96     1.58    45.10   758.50
   -28.00     4.00   125.05  -171.02    38.36    11.26    11.74    -0.39    -1.43    -1.18   -21.96     3.16    45.10   804.54
   -28.00     6.00   137.17  -172.28    36.31    11.26    11.57    -0.39    -1.50    -1.25   -21.96     4.74    45.10   850.07
   -28.00     8.00   150.15  -173.63    34.16    11.26    11.37    -0.39    -1.56    -1.33   -21.96     6.33    45.10   894.97
   -28.00    10.00   164.07  -175.08    31.91    11.26    11.15    -0.39    -1.63    -1.40   -21.96     7.93    45.10   939.12
   -28.00    12.00   179.07  -176.65    29.54    11.26    10.91    -0.39    -1.70    -1.48   -21.96     9.54    45.10   982.40
   -28.00    14.00   195.29  -178.34    27.04    11.26    10.64    -0.39    -1.77    -1.55   -21.96    11.15    45.10  1024.64
   -28.00    16.00   212.90  -180.18    24.39    11.26    10.34    -0.39    -1.83    -1.63   -21.96    12.78    45.10  1065.63
   -28.00    18.00   232.12  -182.18    21.56    11.26    10.01    -0.39    -1.90    -1.71   -21.96    14.42    45.10  1105.12
   -28.00    20.00   253.22  -184.38    18.53    11.26     9.66    -0.39    -1.97    -1.79   -21.96    16.07    45.10  1142.80
   -28.00    22.00   276.55  -186.81    15.26    11.26     9.27    -0.39    -2.04    -1.86   -21.96    17.74    45.10  1178.24
   -28.00    24.00   302.54  -189.52    11.70    11.26     8.86    -0.39    -2.12    -1.94   -21.96    19.44    45.10  1210.91
   -28.00    26.00   331.81  -192.57     7.78    11.26     8.41    -0.39    -2.19    -2.02   -21.96    21.18    45.10  1240.01
   -28.00    28.00   365.21  -196.06     3.41    11.26     7.93    -0.39    -2.26    -2.11   -21.96    22.95    45.10  1264.39
   -28.00     0.00   103.00  -168.72    42.24    11.26    12.00    -0.39    -1.30    -1.03   -21.96     0.00    45.10   712.01
   -28.00    -2.00    92.94  -167.67    44.08    11.26    12.10    -0.39    -1.23    -0.96   -21.96    -1.57    45.10   665.16
   -28.00    -4.00    83.45  -166.68    45.85    11.26    12.17    -0.39    -1.17    -0.88   -21.96    -3.15    45.10   618.02
   -28.00    -6.00    74.47  -165.74    47.57    11.26    12.22    -0.39    -1.10    -0.81   -21.96    -4.72    45.10   570.63
   -28.00    -8.00    65.96  -164.86    49.25    11.26    12.24    -0.39    -1.04    -0.74   -21.96    -6.28    45.10   523.06
   -28.00   -10.00    57.89  -164.01    50.87    11.26    12.25    -0.39    -0.97    -0.66   -21.96    -7.85    45.10   475.34
   -28.00   -12.00    50.21  -163.21    52.45    11.26    12.23    -0.39    -0.91    -0.59   -21.96    -9.42    45.10   427.52
   -28.00   -14.00    42.90  -162.45    54.00    11.26    12.19    -0.39    -0.84    -0.52   -21.96   -10.98    45.10   379.63
   -28.00   -16.00    35.92  -161.72    55.51    11.26    12.12    -0.39    -0.78    -0.44   -21.96   -12.55    45.10   331.71
   -28.00   -18.00    29.27  -161.03    56.98    11.26    12.03    -0.39    -0.72    -0.37   -21.96   -14.12    45.10   283.80
   -28.00   -20.00    22.90  -160.37    58.43    11.26    11.92    -0.39    -0.65    -0.29   -21.96   -15.68    45.10   235.91
   -28.00   -22.00    16.81  -159.73    59.84    11.26    11.79    -0.39    -0.59    -0.22   -21.96   -17.25    45.10   188.07
   -28.00   -24.00    10.98  -159.12    61.23    11.26    11.64    -0.39    -0.52    -0.15   -21.96   -18.82    45.10   140.31
   -28.00   -26.00     5.38  -158.54    62.60    11.26    11.46    -0.39    -0.46    -0.07   -21.96   -20.39    45.10    92.64
   -28.00   -28.00     0.00  -157.98    63.94    11.26    11.26    -0.39    -0.39     0.00   -21.96   -21.96    45.10    45.10
   -28.00   -30.00    -4.92  -157.47    65.20    11.26    11.06    -0.39    -0.33     0.07   -21.96   -23.46    45.10     0.00
   -30.00     0.00   107.06  -168.54    43.16    11.06    12.00    -0.33    -1.30    -1.10   -23.46     0.00     0.00   712.01
   -30.00     2.00   117.56  -169.68    41.24    11.06    11.88    -0.33    -1.37    -1.18   -23.46     1.58     0.00   758.50
   -30.00     4.00   128.71  -170.89    39.24    11.06    11.74    -0.33    -1.43    -1.25   -23.46     3.16     0.00   804.54
   -30.00     6.00   140.59  -172.18    37.16    11.06    11.57    -0.33    -1.50    -1.32   -23.46     4.74     0.00   850.07
   -30.00     8.00   153.28  -173.55    34.98    11.06    11.37    -0.33    -1.56    -1.40   -23.46     6.33     0.00   894.97
   -30.00    10.00   166.86  -175.02    32.71    11.06    11.15    -0.33    -1.63    -1.47   -23.46     7.93     0.00   939.12
   -30.00    12.00   181.46  -176.61    30.33    11.06    10.91    -0.33    -1.70    -1.55   -23.46     9.54     0.00   982.40
   -30.00    14.00   197.21  -178.31    27.81    11.06    10.64    -0.33    -1.77    -1.62   -23.46    11.15     0.00  1024.64
   -30.00    16.00   214.27  -180.16    25.15    11.06    10.34    -0.33    -1.83    -1.70   -23.46    12.78     0.00  1065.63
   -30.00    18.00   232.83  -182.18    22.31    11.06    10.01    -0.33    -1.90    -1.78   -23.46    14.42     0.00  1105.12
   -30.00    20.00   253.15  -184.38    19.28    11.06     9.66    -0.33    -1.97    -1.86   -23.46    16.07     0.00  1142.80
   -30.00    22.00   275.53  -186.81    16.01    11.06     9.27    -0.33    -2.04    -1.93   -23.46    17.74     0.00  1178.24
   -30.00    24.00   300.37  -189.50    12.47    11.06     8.86    -0.33    -2.12    -2.01   -23.46    19.44     0.00  1210.91
   -30.00    26.00   328.23  -192.52     8.58    11.06     8.41    -0.33    -2.19    -2.09   -23.46    21.18     0.00  1240.01
   -30.00    28.00   359.87  -195.95     4.25    11.06     7.93    -0.33    -2.26    -2.18   -23.46    22.95     0.00  1264.39
   -30.00     0.00   107.06  -168.54    43.16    11.06    12.00    -0.33    -1.30    -1.10   -23.46     0.00     0.00   712.01
   -30.00    -2.00    97.16  -167.47    45.03    11.06    12.10    -0.33    -1.23    -1.03   -23.46    -1.57     0.00   665.16
   -30.00    -4.00    87.80  -166.45    46.83    11.06    12.17    -0.33    -1.17    -0.95   -23.46    -3.15     0.00   618.02
   -30.00    -6.00    78.93  -165.49    48.57    11.06    12.22    -0.33    -1.10    -0.88   -23.46    -4.72     0.00   570.63
   -30.00    -8.00    70.52  -164.58    50.27    11.06    12.24    -0.33    -1.04    -0.81   -23.46    -6.28     0.00   523.06
   -30.00   -10.00    62.52  -163.71    51.92    11.06    12.25    -0.33    -0.97    -0.73   -23.46    -7.85     0.00   475.34
   -30.00   -12.00    54.91  -162.89    53.52    11.06    12.23    -0.33    -0.91    -0.66   -23.46    -9.42     0.00   427.52
   -30.00   -14.00    47.66  -162.10    55.09    11.06    12.19    -0.33    -0.84    -0.59   -23.46   -10.98     0.00   379.63
   -30.00   -16.00    40.73  -161.35    56.63    11.06    12.12    -0.33    -0.78    -0.51   -23.46   -12.55     0.00   331.71
   -30.00   -18.00    34.11  -160.63    58.13    11.06    12.03    -0.33    -0.72    -0.44   -23.46   -14.12     0.00   283.80
   -30.00   -20.00    27.77  -159.94    59.59    11.06    11.92    -0.33    -0.65    -0.36   -23.46   -15.68     0.00   235.91
   -30.00   -22.00    21.70  -159.29    61.03    11.06    11.79    -0.33    -0.59    -0.29   -23.46   -17.25     0.00   188.07
   -30.00   -24.00    15.88  -158.65    62.45    11.06    11.64    -0.33    -0.52    -0.22   -23.46   -18.82     0.00   140.31
   -30.00   -26.00    10.29  -158.05    63.83    11.06    11.46    -0.33    -0.46    -0.14   -23.46   -20.39     0.00    92.64
   -30.00   -28.00     4.92  -157.47    65.20    11.06    11.26    -0.33    -0.39    -0.07   -23.46   -21.96     0.00    45.10
   -30.00   -30.00     0.00  -156.93    66.48    11.06    11.06    -0.33    -0.33     0.00   -23.46   -23.46     0.00     0.00
