
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE06 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
   -22.00   -18.00   -18.54   -19.73    -2.22    27.02    -8.28   -15.57    -4.16    -1.19    -2.98    28.50   100.13     9.74     9.09
   -22.00   -20.00   -20.65   -22.08    -2.32    27.02    -9.73   -17.02    -5.05    -1.43    -3.62    28.28   102.29     8.79     8.08
   -22.00   -22.00   -22.77   -24.48    -2.42    27.03   -11.34   -18.46    -6.02    -1.71    -4.31    28.37   104.47     8.01     7.24
   -22.00   -24.00   -24.92   -26.95    -2.51    27.04   -13.11   -19.88    -7.07    -2.03    -5.04    28.69   106.68     7.36     7.87
   -24.00     0.00     0.12    -0.12    -0.99    26.94    -2.41    -0.12     0.00    -0.23     0.23 ********    81.40 ******** ********
   -24.00     2.00     2.21     1.96    -0.83    26.94    -2.48     2.14     0.07     0.25    -0.18   369.49    79.34    89.97    89.77
   -24.00     4.00     4.31     4.04    -0.66    26.93    -2.71     4.07     0.25     0.28    -0.03   113.13    77.27    43.82    43.57
   -24.00     6.00     6.44     6.10    -0.48    26.92    -3.08     5.90     0.53     0.33     0.20    62.74    75.19    29.03    28.71
   -24.00     8.00     8.58     8.17    -0.30    26.92    -3.60     7.66     0.92     0.41     0.50    44.90    73.10    21.74    21.37
   -24.00    10.00    10.74    10.23    -0.12    26.91    -4.27     9.35     1.39     0.51     0.88    36.78    70.99    17.40    16.97
   -24.00    12.00    12.94    12.30     0.08    26.90    -5.10    10.98     1.96     0.64     1.32    32.58    68.87    14.51    14.03
   -24.00    14.00    15.16    14.37     0.28    26.90    -6.07    12.55     2.61     0.79     1.82    30.28    66.73    12.46    11.92
   -24.00    16.00    17.42    16.45     0.49    26.89    -7.20    14.08     3.35     0.97     2.38    29.02    64.56    10.93    10.33
   -24.00    18.00    19.73    18.55     0.71    26.89    -8.49    15.57     4.16     1.18     2.98    28.40    62.35     9.74     9.08
   -24.00    20.00    22.08    20.65     0.93    26.88    -9.93    17.03     5.05     1.42     3.63    28.20    60.12     8.79     8.08
   -24.00    22.00    24.48    22.78     1.16    26.88   -11.54    18.46     6.02     1.70     4.32    28.29    57.84     8.01     7.24
   -24.00    24.00    26.95    24.93     1.41    26.87   -13.30    19.89     7.07     2.02     5.04    28.62    55.51     7.36     7.87
   -24.00     0.00     0.12    -0.12    -0.99    26.94    -2.41    -0.12     0.00    -0.23     0.23 ********    81.40 ******** ********
   -24.00    -2.00    -1.96    -2.21    -1.14    26.95    -2.48    -2.14    -0.07    -0.25     0.18   369.49    83.46    89.97    89.77
   -24.00    -4.00    -4.04    -4.31    -1.29    26.96    -2.71    -4.07    -0.25    -0.28     0.03   113.13    85.52    43.82    43.57
   -24.00    -6.00    -6.10    -6.44    -1.44    26.97    -3.08    -5.90    -0.53    -0.33    -0.20    62.74    87.58    29.03    28.71
   -24.00    -8.00    -8.17    -8.58    -1.57    26.97    -3.60    -7.66    -0.92    -0.41    -0.50    44.90    89.65    21.74    21.37
   -24.00   -10.00   -10.23   -10.74    -1.71    26.98    -4.27    -9.35    -1.39    -0.51    -0.88    36.78    91.72    17.40    16.97
   -24.00   -12.00   -12.30   -12.94    -1.83    26.99    -5.10   -10.98    -1.96    -0.64    -1.32    32.58    93.80    14.51    14.03
   -24.00   -14.00   -14.37   -15.16    -1.95    27.00    -6.07   -12.55    -2.61    -0.79    -1.82    30.28    95.90    12.46    11.92
   -24.00   -16.00   -16.45   -17.42    -2.07    27.01    -7.20   -14.08    -3.35    -0.97    -2.38    29.02    98.02    10.93    10.33
   -24.00   -18.00   -18.55   -19.73    -2.18    27.01    -8.49   -15.57    -4.16    -1.18    -2.98    28.40   100.15     9.74     9.08
   -24.00   -20.00   -20.65   -22.08    -2.28    27.02    -9.93   -17.03    -5.05    -1.42    -3.63    28.20   102.30     8.79     8.08
   -24.00   -22.00   -22.78   -24.48    -2.38    27.03   -11.54   -18.46    -6.02    -1.70    -4.32    28.29   104.49     8.01     7.24
   -24.00   -24.00   -24.93   -26.95    -2.47    27.04   -13.30   -19.89    -7.07    -2.02    -5.04    28.62   106.70     7.36     7.87
   -26.00     0.00     0.12    -0.12    -0.95    26.94    -2.65    -0.11     0.00    -0.23     0.23 ********    81.41 ******** ********
   -26.00     2.00     2.21     1.97    -0.79    26.94    -2.72     2.14     0.07     0.24    -0.17   363.79    79.35    89.86    89.66
   -26.00     4.00     4.31     4.04    -0.62    26.93    -2.95     4.07     0.25     0.27    -0.03   111.51    77.28    43.79    43.54
   -26.00     6.00     6.43     6.11    -0.45    26.92    -3.32     5.90     0.53     0.33     0.20    61.97    75.20    29.01    28.70
   -26.00     8.00     8.58     8.17    -0.27    26.92    -3.84     7.66     0.92     0.41     0.51    44.45    73.12    21.73    21.36
   -26.00    10.00    10.74    10.23    -0.08    26.91    -4.51     9.35     1.39     0.51     0.89    36.48    71.01    17.39    16.96
   -26.00    12.00    12.94    12.30     0.11    26.90    -5.33    10.98     1.96     0.63     1.33    32.36    68.89    14.51    14.03
   -26.00    14.00    15.16    14.38     0.31    26.90    -6.30    12.55     2.61     0.79     1.83    30.11    66.74    12.46    11.92
   -26.00    16.00    17.42    16.46     0.52    26.89    -7.42    14.08     3.35     0.97     2.38    28.89    64.57    10.93    10.33
   -26.00    18.00    19.73    18.55     0.73    26.89    -8.71    15.57     4.16     1.18     2.98    28.29    62.37     9.73     9.08
   -26.00    20.00    22.08    20.66     0.96    26.88   -10.14    17.03     5.05     1.42     3.63    28.10    60.13     8.78     8.07
   -26.00    22.00    24.48    22.79     1.19    26.88   -11.74    18.47     6.02     1.70     4.32    28.21    57.86     8.01     7.24
   -26.00    24.00    26.95    24.94     1.43    26.87   -13.50    19.89     7.07     2.02     5.05    28.55    55.53     7.36     7.87
   -26.00     0.00     0.12    -0.12    -0.95    26.94    -2.65    -0.11     0.00    -0.23     0.23 ********    81.41 ******** ********
   -26.00    -2.00    -1.97    -2.21    -1.10    26.95    -2.72    -2.14    -0.07    -0.24     0.17   363.79    83.47    89.86    89.66
   -26.00    -4.00    -4.04    -4.31    -1.25    26.96    -2.95    -4.07    -0.25    -0.27     0.03   111.51    85.53    43.79    43.54
   -26.00    -6.00    -6.11    -6.43    -1.40    26.96    -3.32    -5.90    -0.53    -0.33    -0.20    61.97    87.59    29.01    28.70
   -26.00    -8.00    -8.17    -8.58    -1.53    26.97    -3.84    -7.66    -0.92    -0.41    -0.51    44.45    89.66    21.73    21.36
   -26.00   -10.00   -10.23   -10.74    -1.67    26.98    -4.51    -9.35    -1.39    -0.51    -0.89    36.48    91.73    17.39    16.96
   -26.00   -12.00   -12.30   -12.94    -1.79    26.99    -5.33   -10.98    -1.96    -0.63    -1.33    32.36    93.82    14.51    14.03
   -26.00   -14.00   -14.38   -15.16    -1.91    27.00    -6.30   -12.55    -2.61    -0.79    -1.83    30.11    95.92    12.46    11.92
   -26.00   -16.00   -16.46   -17.42    -2.03    27.00    -7.42   -14.08    -3.35    -0.97    -2.38    28.89    98.03    10.93    10.33
   -26.00   -18.00   -18.55   -19.73    -2.13    27.01    -8.71   -15.57    -4.16    -1.18    -2.98    28.29   100.16     9.73     9.08
   -26.00   -20.00   -20.66   -22.08    -2.24    27.02   -10.14   -17.03    -5.05    -1.42    -3.63    28.10   102.32     8.78     8.07
   -26.00   -22.00   -22.79   -24.48    -2.33    27.03   -11.74   -18.47    -6.02    -1.70    -4.32    28.21   104.50     8.01     7.24
   -26.00   -24.00   -24.94   -26.95    -2.42    27.04   -13.50   -19.89    -7.07    -2.02    -5.05    28.55   106.71     7.36     7.87
   -28.00     0.00     0.11    -0.11    -0.91    26.94    -2.90    -0.11     0.00    -0.23     0.23 ********    81.43 ******** ********
   -28.00     2.00     2.20     1.97    -0.75    26.94    -2.97     2.14     0.07     0.24    -0.17   357.73    79.37    89.74    89.54
   -28.00     4.00     4.31     4.04    -0.59    26.93    -3.19     4.06     0.25     0.27    -0.02   109.78    77.30    43.76    43.50
   -28.00     6.00     6.43     6.11    -0.42    26.92    -3.56     5.90     0.53     0.32     0.21    61.16    75.22    29.00    28.69
   -28.00     8.00     8.58     8.17    -0.24    26.92    -4.08     7.66     0.92     0.40     0.51    43.97    73.13    21.72    21.35
   -28.00    10.00    10.74    10.24    -0.05    26.91    -4.75     9.35     1.39     0.50     0.89    36.16    71.03    17.38    16.96
   -28.00    12.00    12.94    12.31     0.14    26.90    -5.56    10.98     1.96     0.63     1.33    32.13    68.91    14.50    14.02
   -28.00    14.00    15.16    14.38     0.34    26.90    -6.53    12.55     2.61     0.78     1.83    29.94    66.76    12.46    11.92
   -28.00    16.00    17.43    16.46     0.55    26.89    -7.65    14.08     3.35     0.96     2.38    28.75    64.59    10.92    10.33
   -28.00    18.00    19.73    18.56     0.76    26.89    -8.93    15.57     4.16     1.17     2.99    28.18    62.39     9.73     9.08
   -28.00    20.00    22.08    20.67     0.98    26.88   -10.36    17.03     5.05     1.41     3.64    28.01    60.15     8.78     8.07
   -28.00    22.00    24.49    22.79     1.21    26.88   -11.95    18.47     6.02     1.69     4.33    28.13    57.87     8.00     7.24
   -28.00    24.00    26.95    24.94     1.45    26.87   -13.70    19.89     7.07     2.01     5.05    28.48    55.55     7.36     7.87
   -28.00     0.00     0.11    -0.11    -0.91    26.94    -2.90    -0.11     0.00    -0.23     0.23 ********    81.43 ******** ********
   -28.00    -2.00    -1.97    -2.20    -1.07    26.95    -2.97    -2.14    -0.07    -0.24     0.17   357.73    83.49    89.74    89.54
   -28.00    -4.00    -4.04    -4.31    -1.22    26.96    -3.19    -4.06    -0.25    -0.27     0.02   109.78    85.55    43.76    43.50
   -28.00    -6.00    -6.11    -6.43    -1.36    26.96    -3.56    -5.90    -0.53    -0.32    -0.21    61.16    87.61    29.00    28.69
   -28.00    -8.00    -8.17    -8.58    -1.49    26.97    -4.08    -7.66    -0.92    -0.40    -0.51    43.97    89.67    21.72    21.35
   -28.00   -10.00   -10.24   -10.74    -1.63    26.98    -4.75    -9.35    -1.39    -0.50    -0.89    36.16    91.75    17.38    16.96
   -28.00   -12.00   -12.31   -12.94    -1.75    26.99    -5.56   -10.98    -1.96    -0.63    -1.33    32.13    93.83    14.50    14.02
   -28.00   -14.00   -14.38   -15.16    -1.87    26.99    -6.53   -12.55    -2.61    -0.78    -1.83    29.94    95.93    12.46    11.92
   -28.00   -16.00   -16.46   -17.43    -1.98    27.00    -7.65   -14.08    -3.35    -0.96    -2.38    28.75    98.04    10.92    10.33
   -28.00   -18.00   -18.56   -19.73    -2.09    27.01    -8.93   -15.57    -4.16    -1.17    -2.99    28.18   100.18     9.73     9.08
   -28.00   -20.00   -20.67   -22.08    -2.19    27.02   -10.36   -17.03    -5.05    -1.41    -3.64    28.01   102.33     8.78     8.07
   -28.00   -22.00   -22.79   -24.49    -2.29    27.03   -11.95   -18.47    -6.02    -1.69    -4.33    28.13   104.51     8.00     7.24
   -28.00   -24.00   -24.94   -26.95    -2.38    27.04   -13.70   -19.89    -7.07    -2.01    -5.05    28.48   106.72     7.36     7.87
   -30.00     0.00     0.11    -0.11    -0.88    26.94    -3.15    -0.11     0.00    -0.22     0.22 ********    81.44 ******** ********
   -30.00     2.00     2.20     1.97    -0.72    26.93    -3.23     2.14     0.07     0.23    -0.17   351.29    79.38    89.62    89.42
   -30.00     4.00     4.31     4.04    -0.55    26.93    -3.45     4.06     0.25     0.26    -0.02   107.96    77.31    43.73    43.47
   -30.00     6.00     6.43     6.11    -0.38    26.92    -3.81     5.90     0.53     0.32     0.21    60.30    75.24    28.98    28.67
   -30.00     8.00     8.57     8.18    -0.21    26.92    -4.33     7.66     0.92     0.40     0.52    43.47    73.15    21.71    21.34
   -30.00    10.00    10.74    10.24    -0.02    26.91    -4.99     9.35     1.39     0.50     0.89    35.83    71.04    17.38    16.95
   -30.00    12.00    12.94    12.31     0.17    26.90    -5.81    10.98     1.96     0.63     1.34    31.89    68.92    14.50    14.02
   -30.00    14.00    15.16    14.39     0.37    26.90    -6.77    12.55     2.61     0.78     1.84    29.76    66.78    12.45    11.91
   -30.00    16.00    17.43    16.47     0.57    26.89    -7.89    14.08     3.35     0.96     2.39    28.61    64.61    10.92    10.32
   -30.00    18.00    19.73    18.56     0.78    26.89    -9.16    15.57     4.16     1.17     2.99    28.06    62.41     9.73     9.08
   -30.00    20.00    22.08    20.67     1.01    26.88   -10.59    17.03     5.05     1.41     3.64    27.91    60.17     8.78     8.07
   -30.00    22.00    24.49    22.80     1.24    26.88   -12.17    18.47     6.02     1.69     4.33    28.04    57.89     8.00     7.23
   -30.00    24.00    26.96    24.95     1.47    26.87   -13.92    19.89     7.07     2.01     5.06    28.40    55.57     7.36     7.87
   -30.00     0.00     0.11    -0.11    -0.88    26.94    -3.15    -0.11     0.00    -0.22     0.22 ********    81.44 ******** ********
   -30.00    -2.00    -1.97    -2.20    -1.03    26.95    -3.23    -2.14    -0.07    -0.23     0.17   351.29    83.50    89.62    89.42
   -30.00    -4.00    -4.04    -4.31    -1.18    26.96    -3.45    -4.06    -0.25    -0.26     0.02   107.96    85.56    43.73    43.47
   -30.00    -6.00    -6.11    -6.43    -1.32    26.96    -3.81    -5.90    -0.53    -0.32    -0.21    60.30    87.62    28.98    28.67
   -30.00    -8.00    -8.18    -8.57    -1.46    26.97    -4.33    -7.66    -0.92    -0.40    -0.52    43.47    89.69    21.71    21.34
   -30.00   -10.00   -10.24   -10.74    -1.59    26.98    -4.99    -9.35    -1.39    -0.50    -0.89    35.83    91.76    17.38    16.95
   -30.00   -12.00   -12.31   -12.94    -1.71    26.98    -5.81   -10.98    -1.96    -0.63    -1.34    31.89    93.85    14.50    14.02
   -30.00   -14.00   -14.39   -15.16    -1.83    26.99    -6.77   -12.55    -2.61    -0.78    -1.84    29.76    95.94    12.45    11.91
   -30.00   -16.00   -16.47   -17.43    -1.94    27.00    -7.89   -14.08    -3.35    -0.96    -2.39    28.61    98.06    10.92    10.32
   -30.00   -18.00   -18.56   -19.73    -2.05    27.01    -9.16   -15.57    -4.16    -1.17    -2.99    28.06   100.19     9.73     9.08
   -30.00   -20.00   -20.67   -22.08    -2.15    27.02   -10.59   -17.03    -5.05    -1.41    -3.64    27.91   102.35     8.78     8.07
   -30.00   -22.00   -22.80   -24.49    -2.25    27.03   -12.17   -18.47    -6.02    -1.69    -4.33    28.04   104.53     8.00     7.23
   -30.00   -24.00   -24.95   -26.96    -2.34    27.04   -13.92   -19.89    -7.07    -2.01    -5.06    28.40   106.74     7.36     7.87
   -32.00     0.00     0.11    -0.11    -0.84    26.94    -3.41    -0.11     0.00    -0.22     0.22 ********    81.46 ******** ********
   -32.00     2.00     2.20     1.97    -0.69    26.93    -3.49     2.13     0.07     0.23    -0.16   344.48    79.40    89.49    89.29
   -32.00     4.00     4.31     4.05    -0.52    26.93    -3.71     4.06     0.25     0.26    -0.01   106.03    77.33    43.70    43.44
   -32.00     6.00     6.43     6.12    -0.35    26.92    -4.07     5.90     0.53     0.31     0.22    59.39    75.25    28.97    28.65
   -32.00     8.00     8.57     8.18    -0.18    26.92    -4.59     7.66     0.91     0.39     0.52    42.93    73.16    21.70    21.33
   -32.00    10.00    10.74    10.25     0.01    26.91    -5.25     9.35     1.39     0.49     0.90    35.47    71.06    17.37    16.94
   -32.00    12.00    12.94    12.32     0.20    26.90    -6.06    10.98     1.96     0.62     1.34    31.64    68.94    14.49    14.01
   -32.00    14.00    15.16    14.39     0.39    26.90    -7.02    12.55     2.61     0.77     1.84    29.56    66.80    12.45    11.91
   -32.00    16.00    17.43    16.47     0.60    26.89    -8.13    14.08     3.35     0.95     2.39    28.45    64.63    10.92    10.32
   -32.00    18.00    19.73    18.57     0.81    26.89    -9.40    15.57     4.16     1.16     3.00    27.93    62.43     9.73     9.07
   -32.00    20.00    22.08    20.68     1.03    26.88   -10.82    17.03     5.05     1.40     3.65    27.80    60.19     8.78     8.07
   -32.00    22.00    24.49    22.81     1.26    26.88   -12.40    18.47     6.02     1.68     4.34    27.95    57.91     8.00     7.23
   -32.00    24.00    26.96    24.96     1.49    26.87   -14.14    19.89     7.06     2.00     5.06    28.31    55.59     7.35     7.87
   -32.00     0.00     0.11    -0.11    -0.84    26.94    -3.41    -0.11     0.00    -0.22     0.22 ********    81.46 ******** ********
   -32.00    -2.00    -1.97    -2.20    -1.00    26.95    -3.49    -2.13    -0.07    -0.23     0.16   344.48    83.52    89.49    89.29
   -32.00    -4.00    -4.05    -4.31    -1.14    26.95    -3.71    -4.06    -0.25    -0.26     0.01   106.03    85.58    43.70    43.44
   -32.00    -6.00    -6.12    -6.43    -1.28    26.96    -4.07    -5.90    -0.53    -0.31    -0.22    59.39    87.64    28.97    28.65
   -32.00    -8.00    -8.18    -8.57    -1.42    26.97    -4.59    -7.66    -0.91    -0.39    -0.52    42.93    89.70    21.70    21.33
   -32.00   -10.00   -10.25   -10.74    -1.55    26.98    -5.25    -9.35    -1.39    -0.49    -0.90    35.47    91.78    17.37    16.94
   -32.00   -12.00   -12.32   -12.94    -1.67    26.98    -6.06   -10.98    -1.96    -0.62    -1.34    31.64    93.86    14.49    14.01
   -32.00   -14.00   -14.39   -15.16    -1.79    26.99    -7.02   -12.55    -2.61    -0.77    -1.84    29.56    95.96    12.45    11.91
   -32.00   -16.00   -16.47   -17.43    -1.90    27.00    -8.13   -14.08    -3.35    -0.95    -2.39    28.45    98.07    10.92    10.32
   -32.00   -18.00   -18.57   -19.73    -2.01    27.01    -9.40   -15.57    -4.16    -1.16    -3.00    27.93   100.20     9.73     9.07
   -32.00   -20.00   -20.68   -22.08    -2.11    27.02   -10.82   -17.03    -5.05    -1.40    -3.65    27.80   102.36     8.78     8.07
   -32.00   -22.00   -22.81   -24.49    -2.21    27.02   -12.40   -18.47    -6.02    -1.68    -4.34    27.95   104.54     8.00     7.23
   -32.00   -24.00   -24.96   -26.96    -2.29    27.03   -14.14   -19.89    -7.06    -2.00    -5.06    28.31   106.75     7.35     7.87
   -34.00     0.00     0.11    -0.11    -0.81    26.94    -3.68    -0.11     0.00    -0.21     0.21 ********    81.47 ******** ********
   -34.00     2.00     2.20     1.98    -0.65    26.93    -3.75     2.13     0.07     0.22    -0.16   337.28    79.41    89.36    89.16
   -34.00     4.00     4.30     4.05    -0.49    26.93    -3.97     4.06     0.24     0.25    -0.01   103.99    77.35    43.66    43.40
   -34.00     6.00     6.43     6.12    -0.32    26.92    -4.34     5.90     0.53     0.31     0.22    58.43    75.27    28.95    28.64
   -34.00     8.00     8.57     8.18    -0.15    26.92    -4.85     7.66     0.91     0.39     0.53    42.37    73.18    21.69    21.32
   -34.00    10.00    10.74    10.25     0.04    26.91    -5.51     9.35     1.39     0.49     0.90    35.10    71.08    17.36    16.94
   -34.00    12.00    12.94    12.32     0.22    26.90    -6.32    10.98     1.96     0.61     1.35    31.37    68.96    14.49    14.01
   -34.00    14.00    15.16    14.40     0.42    26.90    -7.27    12.55     2.61     0.77     1.85    29.36    66.82    12.44    11.90
   -34.00    16.00    17.43    16.48     0.62    26.89    -8.38    14.08     3.35     0.95     2.40    28.29    64.65    10.91    10.32
   -34.00    18.00    19.73    18.57     0.83    26.89    -9.64    15.57     4.16     1.16     3.00    27.79    62.45     9.72     9.07
   -34.00    20.00    22.08    20.68     1.05    26.88   -11.06    17.03     5.05     1.40     3.65    27.68    60.21     8.77     8.06
   -34.00    22.00    24.49    22.81     1.28    26.88   -12.63    18.47     6.02     1.68     4.34    27.85    57.94     8.00     7.23
   -34.00    24.00    26.96    24.96     1.51    26.87   -14.36    19.89     7.06     1.99     5.07    28.23    55.61     7.35     7.88
   -34.00     0.00     0.11    -0.11    -0.81    26.94    -3.68    -0.11     0.00    -0.21     0.21 ********    81.47 ******** ********
   -34.00    -2.00    -1.98    -2.20    -0.96    26.95    -3.75    -2.13    -0.07    -0.22     0.16   337.28    83.53    89.36    89.16
   -34.00    -4.00    -4.05    -4.30    -1.11    26.95    -3.97    -4.06    -0.24    -0.25     0.01   103.99    85.59    43.66    43.40
   -34.00    -6.00    -6.12    -6.43    -1.25    26.96    -4.34    -5.90    -0.53    -0.31    -0.22    58.43    87.65    28.95    28.64
   -34.00    -8.00    -8.18    -8.57    -1.38    26.97    -4.85    -7.66    -0.91    -0.39    -0.53    42.37    89.72    21.69    21.32
   -34.00   -10.00   -10.25   -10.74    -1.51    26.98    -5.51    -9.35    -1.39    -0.49    -0.90    35.10    91.79    17.36    16.94
   -34.00   -12.00   -12.32   -12.94    -1.63    26.98    -6.32   -10.98    -1.96    -0.61    -1.35    31.37    93.88    14.49    14.01
   -34.00   -14.00   -14.40   -15.16    -1.75    26.99    -7.27   -12.55    -2.61    -0.77    -1.85    29.36    95.97    12.44    11.90
   -34.00   -16.00   -16.48   -17.43    -1.86    27.00    -8.38   -14.08    -3.35    -0.95    -2.40    28.29    98.09    10.91    10.32
   -34.00   -18.00   -18.57   -19.73    -1.97    27.01    -9.64   -15.57    -4.16    -1.16    -3.00    27.79   100.22     9.72     9.07
   -34.00   -20.00   -20.68   -22.08    -2.07    27.01   -11.06   -17.03    -5.05    -1.40    -3.65    27.68   102.37     8.77     8.06
   -34.00   -22.00   -22.81   -24.49    -2.17    27.02   -12.63   -18.47    -6.02    -1.68    -4.34    27.85   104.55     8.00     7.23
   -34.00   -24.00   -24.96   -26.96    -2.25    27.03   -14.36   -19.89    -7.06    -1.99    -5.07    28.23   106.76     7.35     7.88
   -36.00     0.00     0.10    -0.10    -0.78    26.94    -3.93    -0.10     0.00    -0.21     0.21 ********    81.49 ******** ********
   -36.00     2.00     2.20     1.98    -0.62    26.93    -4.01     2.13     0.07     0.22    -0.15   330.36    79.43    89.24    89.04
   -36.00     4.00     4.30     4.05    -0.46    26.93    -4.22     4.06     0.24     0.25    -0.01   102.11    77.36    43.63    43.37
   -36.00     6.00     6.43     6.12    -0.29    26.92    -4.58     5.90     0.53     0.30     0.22    57.59    75.29    28.94    28.62
   -36.00     8.00     8.57     8.19    -0.12    26.91    -5.08     7.66     0.91     0.38     0.53    41.91    73.20    21.68    21.31
   -36.00    10.00    10.74    10.25     0.06    26.91    -5.73     9.35     1.39     0.48     0.91    34.81    71.10    17.36    16.93
   -36.00    12.00    12.93    12.32     0.25    26.90    -6.52    10.97     1.96     0.61     1.35    31.18    68.98    14.49    14.00
   -36.00    14.00    15.16    14.40     0.45    26.90    -7.47    12.55     2.61     0.76     1.85    29.22    66.83    12.44    11.90
   -36.00    16.00    17.42    16.48     0.65    26.89    -8.57    14.08     3.35     0.94     2.40    28.19    64.67    10.91    10.32
   -36.00    18.00    19.73    18.58     0.86    26.89    -9.81    15.57     4.16     1.15     3.01    27.73    62.47     9.72     9.07
   -36.00    20.00    22.08    20.69     1.07    26.88   -11.22    17.03     5.05     1.40     3.65    27.63    60.23     8.77     8.06
   -36.00    22.00    24.49    22.82     1.30    26.88   -12.78    18.47     6.02     1.67     4.34    27.81    57.96     8.00     7.23
   -36.00    24.00    26.96    24.97     1.53    26.87   -14.50    19.89     7.06     1.99     5.07    28.20    55.63     7.35     7.88
   -36.00     0.00     0.10    -0.10    -0.78    26.94    -3.93    -0.10     0.00    -0.21     0.21 ********    81.49 ******** ********
   -36.00    -2.00    -1.98    -2.20    -0.93    26.95    -4.01    -2.13    -0.07    -0.22     0.15   330.36    83.55    89.24    89.04
   -36.00    -4.00    -4.05    -4.30    -1.08    26.95    -4.22    -4.06    -0.24    -0.25     0.01   102.11    85.60    43.63    43.37
   -36.00    -6.00    -6.12    -6.43    -1.22    26.96    -4.58    -5.90    -0.53    -0.30    -0.22    57.59    87.66    28.94    28.62
   -36.00    -8.00    -8.19    -8.57    -1.36    26.97    -5.08    -7.66    -0.91    -0.38    -0.53    41.91    89.73    21.68    21.31
   -36.00   -10.00   -10.25   -10.74    -1.49    26.97    -5.73    -9.35    -1.39    -0.48    -0.91    34.81    91.80    17.36    16.93
   -36.00   -12.00   -12.32   -12.93    -1.61    26.98    -6.52   -10.97    -1.96    -0.61    -1.35    31.18    93.88    14.49    14.00
   -36.00   -14.00   -14.40   -15.16    -1.73    26.99    -7.47   -12.55    -2.61    -0.76    -1.85    29.22    95.98    12.44    11.90
   -36.00   -16.00   -16.48   -17.42    -1.84    27.00    -8.57   -14.08    -3.35    -0.94    -2.40    28.19    98.09    10.91    10.32
   -36.00   -18.00   -18.58   -19.73    -1.95    27.01    -9.81   -15.57    -4.16    -1.15    -3.01    27.73   100.22     9.72     9.07
   -36.00   -20.00   -20.69   -22.08    -2.05    27.01   -11.22   -17.03    -5.05    -1.40    -3.65    27.63   102.38     8.77     8.06
   -36.00   -22.00   -22.82   -24.49    -2.15    27.02   -12.78   -18.47    -6.02    -1.67    -4.34    27.81   104.56     8.00     7.23
   -36.00   -24.00   -24.97   -26.96    -2.24    27.03   -14.50   -19.89    -7.06    -1.99    -5.07    28.20   106.77     7.35     7.88
