
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE04 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
    42.00     8.00   202.27  -188.63    -7.87     2.52    -6.00    -2.64    -1.70     1.17    32.43     6.00  1717.52   888.52
    42.00    10.00   177.19  -189.82    -9.82     2.52    -5.50    -2.64    -1.75     1.10    32.43     7.51  1717.52   942.29
    42.00    12.00   155.35  -190.85   -11.61     2.52    -5.00    -2.64    -1.80     1.04    32.43     9.02  1717.52   995.55
    42.00    14.00   136.16  -191.76   -13.28     2.52    -4.49    -2.64    -1.85     0.97    32.43    10.54  1717.52  1048.28
    42.00    16.00   119.18  -192.57   -14.85     2.52    -3.99    -2.64    -1.90     0.90    32.43    12.07  1717.52  1100.48
    42.00    18.00   104.03  -193.29   -16.33     2.52    -3.48    -2.64    -1.96     0.83    32.43    13.60  1717.52  1152.12
    42.00    20.00    90.44  -193.93   -17.75     2.52    -2.98    -2.64    -2.01     0.77    32.43    15.13  1717.52  1203.18
    42.00    22.00    78.19  -194.51   -19.10     2.52    -2.47    -2.64    -2.06     0.70    32.43    16.67  1717.52  1253.64
    42.00    24.00    67.08  -195.04   -20.40     2.52    -1.97    -2.64    -2.12     0.63    32.43    18.22  1717.52  1303.48
    42.00    26.00    56.96  -195.52   -21.66     2.52    -1.46    -2.64    -2.17     0.56    32.43    19.77  1717.52  1352.66
    42.00    28.00    47.71  -195.96   -22.88     2.52    -0.96    -2.64    -2.23     0.49    32.43    21.33  1717.52  1401.15
    42.00    30.00    39.21  -196.36   -24.06     2.52    -0.46    -2.64    -2.28     0.42    32.43    22.89  1717.52  1448.91
    42.00    32.00    31.39  -196.73   -25.22     2.52     0.05    -2.64    -2.34     0.35    32.43    24.46  1717.52  1495.91
    42.00    34.00    24.16  -197.08   -26.35     2.52     0.55    -2.64    -2.40     0.28    32.43    26.04  1717.52  1542.09
    42.00    36.00    17.46  -197.39   -27.47     2.52     1.05    -2.64    -2.46     0.21    32.43    27.62  1717.52  1587.40
    42.00    38.00    11.23  -197.69   -28.56     2.52     1.54    -2.64    -2.52     0.14    32.43    29.22  1717.52  1631.79
    42.00    40.00     5.42  -197.96   -29.64     2.52     2.03    -2.64    -2.58     0.07    32.43    30.82  1717.52  1675.19
    42.00    42.00     0.00  -198.22   -30.71     2.52     2.52    -2.64    -2.64     0.00    32.43    32.43  1717.52  1717.52
    42.00    44.00    -5.08  -198.46   -31.76     2.52     3.01    -2.64    -2.70    -0.07    32.43    34.05  1717.52  1758.73
    42.00    46.00    -9.85  -198.69   -32.81     2.52     3.49    -2.64    -2.76    -0.14    32.43    35.68  1717.52  1798.70
    42.00    48.00   -14.33  -198.90   -33.85     2.52     3.96    -2.64    -2.83    -0.22    32.43    37.33  1717.52  1837.35
    42.00    50.00   -18.56  -199.10   -34.88     2.52     4.43    -2.64    -2.89    -0.29    32.43    38.99  1717.52  1874.57
    42.00    52.00   -22.55  -199.29   -35.91     2.52     4.89    -2.64    -2.96    -0.37    32.43    40.66  1717.52  1910.23
    42.00     0.00   355.29  -181.37     2.38     2.52    -8.00    -2.64    -1.50     1.44    32.43     0.00  1717.52   668.47
    42.00    -2.00   415.96  -178.50     6.00     2.52    -8.50    -2.64    -1.45     1.50    32.43    -1.49  1717.52   612.24
    42.00    -4.00   492.71  -174.86    10.39     2.52    -8.99    -2.64    -1.40     1.57    32.43    -2.97  1717.52   555.52
    42.00    -6.00   592.87  -170.11    15.88     2.52    -9.49    -2.64    -1.36     1.63    32.43    -4.45  1717.52   498.30
    42.00    -8.00   729.06  -163.65    23.07     2.52    -9.98    -2.64    -1.31     1.70    32.43    -5.93  1717.52   440.59
    42.00   -10.00   924.94  -154.36    33.09     2.52   -10.47    -2.64    -1.26     1.76    32.43    -7.40  1717.52   382.37
    42.00   -12.00  1230.67  -139.86    48.32     2.52   -10.96    -2.64    -1.22     1.83    32.43    -8.87  1717.52   323.64
    42.00   -14.00  1774.45  -114.08    74.84     2.52   -11.45    -2.64    -1.17     1.89    32.43   -10.33  1717.52   264.38
    42.00   -16.00  3011.12   -55.44   134.21     2.52   -11.94    -2.64    -1.13     1.96    32.43   -11.79  1717.52   204.57
    42.00   -18.00  8585.84   208.91   399.28     2.52   -12.43    -2.64    -1.09     2.02    32.43   -13.24  1717.52   144.20
    42.00   -20.00 ********  -757.05  -565.95     2.52   -12.92    -2.64    -1.04     2.09    32.43   -14.69  1717.52    83.25
    42.00   -22.00 -3660.36  -371.79  -179.98     2.52   -13.41    -2.64    -1.00     2.15    32.43   -16.13  1717.52    21.70
    42.00   -24.00 -2973.42  -339.22  -147.15     2.52   -13.58    -2.64    -0.98     2.17    32.43   -16.63  1717.52     0.00
    44.00     0.00   334.44  -181.76     1.18     3.01    -8.00    -2.70    -1.50     1.51    34.05     0.00  1758.73   668.47
    44.00     2.00   291.68  -183.93    -1.73     3.01    -7.50    -2.70    -1.55     1.44    34.05     1.49  1758.73   724.22
    44.00     4.00   255.70  -185.75    -4.31     3.01    -7.00    -2.70    -1.60     1.38    34.05     2.99  1758.73   779.48
    44.00     6.00   225.00  -187.31    -6.61     3.01    -6.50    -2.70    -1.65     1.31    34.05     4.49  1758.73   834.24
    44.00     8.00   198.51  -188.65    -8.71     3.01    -6.00    -2.70    -1.70     1.24    34.05     6.00  1758.73   888.52
    44.00    10.00   175.41  -189.83   -10.64     3.01    -5.50    -2.70    -1.75     1.18    34.05     7.51  1758.73   942.29
    44.00    12.00   155.10  -190.86   -12.43     3.01    -5.00    -2.70    -1.80     1.11    34.05     9.02  1758.73   995.55
    44.00    14.00   137.11  -191.77   -14.10     3.01    -4.49    -2.70    -1.85     1.04    34.05    10.54  1758.73  1048.28
    44.00    16.00   121.05  -192.58   -15.68     3.01    -3.99    -2.70    -1.90     0.97    34.05    12.07  1758.73  1100.48
    44.00    18.00   106.64  -193.31   -17.17     3.01    -3.48    -2.70    -1.96     0.91    34.05    13.60  1758.73  1152.12
    44.00    20.00    93.63  -193.97   -18.60     3.01    -2.98    -2.70    -2.01     0.84    34.05    15.13  1758.73  1203.18
    44.00    22.00    81.84  -194.57   -19.97     3.01    -2.47    -2.70    -2.06     0.77    34.05    16.67  1758.73  1253.64
    44.00    24.00    71.09  -195.12   -21.29     3.01    -1.97    -2.70    -2.12     0.70    34.05    18.22  1758.73  1303.48
    44.00    26.00    61.25  -195.61   -22.56     3.01    -1.46    -2.70    -2.17     0.63    34.05    19.77  1758.73  1352.66
    44.00    28.00    52.23  -196.07   -23.80     3.01    -0.96    -2.70    -2.23     0.56    34.05    21.33  1758.73  1401.15
    44.00    30.00    43.91  -196.49   -25.01     3.01    -0.46    -2.70    -2.28     0.50    34.05    22.89  1758.73  1448.91
    44.00    32.00    36.21  -196.88   -26.19     3.01     0.05    -2.70    -2.34     0.43    34.05    24.46  1758.73  1495.91
    44.00    34.00    29.08  -197.25   -27.34     3.01     0.55    -2.70    -2.40     0.36    34.05    26.04  1758.73  1542.09
    44.00    36.00    22.45  -197.58   -28.47     3.01     1.05    -2.70    -2.46     0.29    34.05    27.62  1758.73  1587.40
    44.00    38.00    16.27  -197.90   -29.58     3.01     1.54    -2.70    -2.52     0.21    34.05    29.22  1758.73  1631.79
    44.00    40.00    10.49  -198.19   -30.68     3.01     2.03    -2.70    -2.58     0.14    34.05    30.82  1758.73  1675.19
    44.00    42.00     5.08  -198.46   -31.76     3.01     2.52    -2.70    -2.64     0.07    34.05    32.43  1758.73  1717.52
    44.00    44.00     0.00  -198.72   -32.83     3.01     3.01    -2.70    -2.70     0.00    34.05    34.05  1758.73  1758.73
    44.00    46.00    -4.78  -198.96   -33.90     3.01     3.49    -2.70    -2.76    -0.07    34.05    35.68  1758.73  1798.70
    44.00    48.00    -9.28  -199.19   -34.95     3.01     3.96    -2.70    -2.83    -0.15    34.05    37.33  1758.73  1837.35
    44.00    50.00   -13.54  -199.41   -36.00     3.01     4.43    -2.70    -2.89    -0.22    34.05    38.99  1758.73  1874.57
    44.00    52.00   -17.56  -199.61   -37.04     3.01     4.89    -2.70    -2.96    -0.29    34.05    40.66  1758.73  1910.23
    44.00     0.00   334.44  -181.76     1.18     3.01    -8.00    -2.70    -1.50     1.51    34.05     0.00  1758.73   668.47
    44.00    -2.00   386.07  -179.14     4.54     3.01    -8.50    -2.70    -1.45     1.57    34.05    -1.49  1758.73   612.24
    44.00    -4.00   449.64  -175.92     8.51     3.01    -8.99    -2.70    -1.40     1.64    34.05    -2.97  1758.73   555.52
    44.00    -6.00   529.82  -171.85    13.32     3.01    -9.49    -2.70    -1.36     1.71    34.05    -4.45  1758.73   498.30
    44.00    -8.00   634.09  -166.57    19.34     3.01    -9.98    -2.70    -1.31     1.77    34.05    -5.93  1758.73   440.59
    44.00   -10.00   775.16  -159.41    27.23     3.01   -10.47    -2.70    -1.26     1.84    34.05    -7.40  1758.73   382.37
    44.00   -12.00   976.66  -149.20    38.18     3.01   -10.96    -2.70    -1.22     1.90    34.05    -8.87  1758.73   323.64
    44.00   -14.00  1287.90  -133.41    54.69     3.01   -11.45    -2.70    -1.17     1.97    34.05   -10.33  1758.73   264.38
    44.00   -16.00  1831.89  -105.83    83.01     3.01   -11.94    -2.70    -1.13     2.03    34.05   -11.79  1758.73   204.57
    44.00   -18.00  3025.21   -45.32   144.24     3.01   -12.43    -2.70    -1.09     2.09    34.05   -13.24  1758.73   144.20
    44.00   -20.00  7747.96   194.17   384.45     3.01   -12.92    -2.70    -1.04     2.16    34.05   -14.69  1758.73    83.25
    44.00   -22.00 ******** -1046.30  -855.30     3.01   -13.41    -2.70    -1.00     2.22    34.05   -16.13  1758.73    21.70
    44.00   -24.00 -8116.01  -610.27  -419.02     3.01   -13.58    -2.70    -0.98     2.24    34.05   -16.63  1758.73     0.00
    46.00     0.00   317.32  -182.08     0.04     3.49    -8.00    -2.76    -1.50     1.58    35.68     0.00  1798.70   668.47
    46.00     2.00   279.60  -184.12    -2.74     3.49    -7.50    -2.76    -1.55     1.51    35.68     1.49  1798.70   724.22
    46.00     4.00   247.37  -185.86    -5.23     3.49    -7.00    -2.76    -1.60     1.45    35.68     2.99  1798.70   779.48
    46.00     6.00   219.52  -187.36    -7.49     3.49    -6.50    -2.76    -1.65     1.38    35.68     4.49  1798.70   834.24
    46.00     8.00   195.22  -188.67    -9.55     3.49    -6.00    -2.76    -1.70     1.32    35.68     6.00  1798.70   888.52
    46.00    10.00   173.83  -189.83   -11.46     3.49    -5.50    -2.76    -1.75     1.25    35.68     7.51  1798.70   942.29
    46.00    12.00   154.86  -190.86   -13.25     3.49    -5.00    -2.76    -1.80     1.18    35.68     9.02  1798.70   995.55
    46.00    14.00   137.92  -191.77   -14.92     3.49    -4.49    -2.76    -1.85     1.11    35.68    10.54  1798.70  1048.28
    46.00    16.00   122.71  -192.59   -16.51     3.49    -3.99    -2.76    -1.90     1.05    35.68    12.07  1798.70  1100.48
    46.00    18.00   108.97  -193.33   -18.01     3.49    -3.48    -2.76    -1.96     0.98    35.68    13.60  1798.70  1152.12
    46.00    20.00    96.50  -194.01   -19.46     3.49    -2.98    -2.76    -2.01     0.91    35.68    15.13  1798.70  1203.18
    46.00    22.00    85.14  -194.62   -20.84     3.49    -2.47    -2.76    -2.06     0.84    35.68    16.67  1798.70  1253.64
    46.00    24.00    74.74  -195.18   -22.18     3.49    -1.97    -2.76    -2.12     0.77    35.68    18.22  1798.70  1303.48
    46.00    26.00    65.19  -195.70   -23.47     3.49    -1.46    -2.76    -2.17     0.71    35.68    19.77  1798.70  1352.66
    46.00    28.00    56.38  -196.18   -24.73     3.49    -0.96    -2.76    -2.23     0.64    35.68    21.33  1798.70  1401.15
    46.00    30.00    48.23  -196.62   -25.95     3.49    -0.46    -2.76    -2.28     0.57    35.68    22.89  1798.70  1448.91
    46.00    32.00    40.68  -197.02   -27.14     3.49     0.05    -2.76    -2.34     0.50    35.68    24.46  1798.70  1495.91
    46.00    34.00    33.65  -197.40   -28.32     3.49     0.55    -2.76    -2.40     0.43    35.68    26.04  1798.70  1542.09
    46.00    36.00    27.10  -197.76   -29.46     3.49     1.05    -2.76    -2.46     0.36    35.68    27.62  1798.70  1587.40
    46.00    38.00    20.97  -198.09   -30.59     3.49     1.54    -2.76    -2.52     0.29    35.68    29.22  1798.70  1631.79
    46.00    40.00    15.24  -198.40   -31.71     3.49     2.03    -2.76    -2.58     0.22    35.68    30.82  1798.70  1675.19
    46.00    42.00     9.85  -198.69   -32.81     3.49     2.52    -2.76    -2.64     0.14    35.68    32.43  1798.70  1717.52
    46.00    44.00     4.78  -198.96   -33.90     3.49     3.01    -2.76    -2.70     0.07    35.68    34.05  1798.70  1758.73
    46.00    46.00     0.00  -199.22   -34.97     3.49     3.49    -2.76    -2.76     0.00    35.68    35.68  1798.70  1798.70
    46.00    48.00    -4.51  -199.46   -36.04     3.49     3.96    -2.76    -2.83    -0.07    35.68    37.33  1798.70  1837.35
    46.00    50.00    -8.79  -199.70   -37.11     3.49     4.43    -2.76    -2.89    -0.15    35.68    38.99  1798.70  1874.57
    46.00    52.00   -12.83  -199.91   -38.16     3.49     4.89    -2.76    -2.96    -0.22    35.68    40.66  1798.70  1910.23
    46.00     0.00   317.32  -182.08     0.04     3.49    -8.00    -2.76    -1.50     1.58    35.68     0.00  1798.70   668.47
    46.00    -2.00   362.06  -179.66     3.21     3.49    -8.50    -2.76    -1.45     1.65    35.68    -1.49  1798.70   612.24
    46.00    -4.00   415.98  -176.75     6.86     3.49    -8.99    -2.76    -1.40     1.71    35.68    -2.97  1798.70   555.52
    46.00    -6.00   482.22  -173.17    11.18     3.49    -9.49    -2.76    -1.36     1.78    35.68    -4.45  1798.70   498.30
    46.00    -8.00   565.49  -168.67    16.41     3.49    -9.98    -2.76    -1.31     1.84    35.68    -5.93  1798.70   440.59
    46.00   -10.00   673.35  -162.85    22.98     3.49   -10.47    -2.76    -1.26     1.91    35.68    -7.40  1798.70   382.37
    46.00   -12.00   818.53  -155.00    31.55     3.49   -10.96    -2.76    -1.22     1.97    35.68    -8.87  1798.70   323.64
    46.00   -14.00  1024.37  -143.88    43.40     3.49   -11.45    -2.76    -1.17     2.04    35.68   -10.33  1798.70   264.38
    46.00   -16.00  1338.86  -126.90    61.12     3.49   -11.94    -2.76    -1.13     2.10    35.68   -11.79  1798.70   204.57
    46.00   -18.00  1878.69   -97.73    91.01     3.49   -12.43    -2.76    -1.09     2.17    35.68   -13.24  1798.70   144.20
    46.00   -20.00  3020.82   -36.04   153.43     3.49   -12.92    -2.76    -1.04     2.23    35.68   -14.69  1798.70    83.25
    46.00   -22.00  7042.49   181.21   371.39     3.49   -13.41    -2.76    -1.00     2.29    35.68   -16.13  1798.70    21.70
    46.00   -24.00 12742.39   489.12   679.55     3.49   -13.58    -2.76    -0.98     2.32    35.68   -16.63  1798.70     0.00
    48.00     0.00   303.00  -182.34    -1.05     3.96    -8.00    -2.83    -1.50     1.65    37.33     0.00  1837.35   668.47
    48.00     2.00   269.33  -184.28    -3.72     3.96    -7.50    -2.83    -1.55     1.59    37.33     1.49  1837.35   724.22
    48.00     4.00   240.19  -185.95    -6.14     3.96    -7.00    -2.83    -1.60     1.52    37.33     2.99  1837.35   779.48
    48.00     6.00   214.74  -187.41    -8.36     3.96    -6.50    -2.83    -1.65     1.46    37.33     4.49  1837.35   834.24
    48.00     8.00   192.31  -188.69   -10.40     3.96    -6.00    -2.83    -1.70     1.39    37.33     6.00  1837.35   888.52
    48.00    10.00   172.41  -189.83   -12.29     3.96    -5.50    -2.83    -1.75     1.32    37.33     7.51  1837.35   942.29
    48.00    12.00   154.62  -190.86   -14.07     3.96    -5.00    -2.83    -1.80     1.25    37.33     9.02  1837.35   995.55
    48.00    14.00   138.63  -191.77   -15.75     3.96    -4.49    -2.83    -1.85     1.19    37.33    10.54  1837.35  1048.28
    48.00    16.00   124.18  -192.60   -17.34     3.96    -3.99    -2.83    -1.90     1.12    37.33    12.07  1837.35  1100.48
    48.00    18.00   111.07  -193.35   -18.86     3.96    -3.48    -2.83    -1.96     1.05    37.33    13.60  1837.35  1152.12
    48.00    20.00    99.10  -194.04   -20.31     3.96    -2.98    -2.83    -2.01     0.98    37.33    15.13  1837.35  1203.18
    48.00    22.00    88.15  -194.67   -21.71     3.96    -2.47    -2.83    -2.06     0.92    37.33    16.67  1837.35  1253.64
    48.00    24.00    78.08  -195.25   -23.06     3.96    -1.97    -2.83    -2.12     0.85    37.33    18.22  1837.35  1303.48
    48.00    26.00    68.79  -195.78   -24.37     3.96    -1.46    -2.83    -2.17     0.78    37.33    19.77  1837.35  1352.66
    48.00    28.00    60.20  -196.27   -25.65     3.96    -0.96    -2.83    -2.23     0.71    37.33    21.33  1837.35  1401.15
    48.00    30.00    52.23  -196.73   -26.89     3.96    -0.46    -2.83    -2.28     0.64    37.33    22.89  1837.35  1448.91
    48.00    32.00    44.82  -197.15   -28.10     3.96     0.05    -2.83    -2.34     0.57    37.33    24.46  1837.35  1495.91
    48.00    34.00    37.90  -197.55   -29.29     3.96     0.55    -2.83    -2.40     0.50    37.33    26.04  1837.35  1542.09
    48.00    36.00    31.44  -197.92   -30.45     3.96     1.05    -2.83    -2.46     0.43    37.33    27.62  1837.35  1587.40
    48.00    38.00    25.38  -198.27   -31.60     3.96     1.54    -2.83    -2.52     0.36    37.33    29.22  1837.35  1631.79
    48.00    40.00    19.69  -198.59   -32.73     3.96     2.03    -2.83    -2.58     0.29    37.33    30.82  1837.35  1675.19
    48.00    42.00    14.33  -198.90   -33.85     3.96     2.52    -2.83    -2.64     0.22    37.33    32.43  1837.35  1717.52
    48.00    44.00     9.28  -199.19   -34.95     3.96     3.01    -2.83    -2.70     0.15    37.33    34.05  1837.35  1758.73
    48.00    46.00     4.51  -199.46   -36.04     3.96     3.49    -2.83    -2.76     0.07    37.33    35.68  1837.35  1798.70
    48.00    48.00     0.00  -199.72   -37.13     3.96     3.96    -2.83    -2.83     0.00    37.33    37.33  1837.35  1837.35
    48.00    50.00    -4.28  -199.97   -38.20     3.96     4.43    -2.83    -2.89    -0.07    37.33    38.99  1837.35  1874.57
    48.00    52.00    -8.34  -200.20   -39.28     3.96     4.89    -2.83    -2.96    -0.15    37.33    40.66  1837.35  1910.23
    48.00     0.00   303.00  -182.34    -1.05     3.96    -8.00    -2.83    -1.50     1.65    37.33     0.00  1837.35   668.47
    48.00    -2.00   342.35  -180.09     1.95     3.96    -8.50    -2.83    -1.45     1.72    37.33    -1.49  1837.35   612.24
    48.00    -4.00   388.94  -177.42     5.37     3.96    -8.99    -2.83    -1.40     1.79    37.33    -2.97  1837.35   555.52
    48.00    -6.00   444.96  -174.20     9.32     3.96    -9.49    -2.83    -1.36     1.85    37.33    -4.45  1837.35   498.30
    48.00    -8.00   513.59  -170.27    14.00     3.96    -9.98    -2.83    -1.31     1.92    37.33    -5.93  1837.35   440.59
    48.00   -10.00   599.60  -165.33    19.66     3.96   -10.47    -2.83    -1.26     1.98    37.33    -7.40  1837.35   382.37
    48.00   -12.00   710.53  -158.97    26.76     3.96   -10.96    -2.83    -1.22     2.05    37.33    -8.87  1837.35   323.64
    48.00   -14.00   859.00  -150.46    36.00     3.96   -11.45    -2.83    -1.17     2.11    37.33   -10.33  1837.35   264.38
    48.00   -16.00  1067.89  -138.47    48.71     3.96   -11.94    -2.83    -1.13     2.18    37.33   -11.79  1837.35   204.57
    48.00   -18.00  1383.43  -120.38    67.54     3.96   -12.43    -2.83    -1.09     2.24    37.33   -13.24  1837.35   144.20
    48.00   -20.00  1915.09   -89.88    98.75     3.96   -12.92    -2.83    -1.04     2.30    37.33   -14.69  1837.35    83.25
    48.00   -22.00  3000.13   -27.65   161.70     3.96   -13.41    -2.83    -1.00     2.37    37.33   -16.13  1837.35    21.70
    48.00   -24.00  3706.59    12.87   202.48     3.96   -13.58    -2.83    -0.98     2.39    37.33   -16.63  1837.35     0.00
    50.00     0.00   290.82  -182.57    -2.11     4.43    -8.00    -2.89    -1.50     1.73    38.99     0.00  1874.57   668.47
    50.00     2.00   260.48  -184.41    -4.69     4.43    -7.50    -2.89    -1.55     1.66    38.99     1.49  1874.57   724.22
    50.00     4.00   233.93  -186.03    -7.05     4.43    -7.00    -2.89    -1.60     1.60    38.99     2.99  1874.57   779.48
    50.00     6.00   210.52  -187.45    -9.23     4.43    -6.50    -2.89    -1.65     1.53    38.99     4.49  1874.57   834.24
    50.00     8.00   189.72  -188.71   -11.24     4.43    -6.00    -2.89    -1.70     1.46    38.99     6.00  1874.57   888.52
    50.00    10.00   171.12  -189.84   -13.13     4.43    -5.50    -2.89    -1.75     1.40    38.99     7.51  1874.57   942.29
    50.00    12.00   154.38  -190.86   -14.90     4.43    -5.00    -2.89    -1.80     1.33    38.99     9.02  1874.57   995.55
    50.00    14.00   139.25  -191.77   -16.58     4.43    -4.49    -2.89    -1.85     1.26    38.99    10.54  1874.57  1048.28
    50.00    16.00   125.50  -192.61   -18.18     4.43    -3.99    -2.89    -1.90     1.19    38.99    12.07  1874.57  1100.48
    50.00    18.00   112.95  -193.37   -19.71     4.43    -3.48    -2.89    -1.96     1.13    38.99    13.60  1874.57  1152.12
    50.00    20.00   101.46  -194.07   -21.17     4.43    -2.98    -2.89    -2.01     1.06    38.99    15.13  1874.57  1203.18
    50.00    22.00    90.89  -194.71   -22.59     4.43    -2.47    -2.89    -2.06     0.99    38.99    16.67  1874.57  1253.64
    50.00    24.00    81.14  -195.30   -23.95     4.43    -1.97    -2.89    -2.12     0.92    38.99    18.22  1874.57  1303.48
    50.00    26.00    72.12  -195.85   -25.28     4.43    -1.46    -2.89    -2.17     0.85    38.99    19.77  1874.57  1352.66
    50.00    28.00    63.74  -196.36   -26.57     4.43    -0.96    -2.89    -2.23     0.78    38.99    21.33  1874.57  1401.15
    50.00    30.00    55.95  -196.83   -27.82     4.43    -0.46    -2.89    -2.28     0.71    38.99    22.89  1874.57  1448.91
    50.00    32.00    48.68  -197.27   -29.05     4.43     0.05    -2.89    -2.34     0.64    38.99    24.46  1874.57  1495.91
    50.00    34.00    41.88  -197.69   -30.26     4.43     0.55    -2.89    -2.40     0.57    38.99    26.04  1874.57  1542.09
    50.00    36.00    35.50  -198.07   -31.44     4.43     1.05    -2.89    -2.46     0.50    38.99    27.62  1874.57  1587.40
    50.00    38.00    29.51  -198.44   -32.60     4.43     1.54    -2.89    -2.52     0.43    38.99    29.22  1874.57  1631.79
    50.00    40.00    23.88  -198.78   -33.75     4.43     2.03    -2.89    -2.58     0.36    38.99    30.82  1874.57  1675.19
    50.00    42.00    18.56  -199.10   -34.88     4.43     2.52    -2.89    -2.64     0.29    38.99    32.43  1874.57  1717.52
    50.00    44.00    13.54  -199.41   -36.00     4.43     3.01    -2.89    -2.70     0.22    38.99    34.05  1874.57  1758.73
    50.00    46.00     8.79  -199.70   -37.11     4.43     3.49    -2.89    -2.76     0.15    38.99    35.68  1874.57  1798.70
    50.00    48.00     4.28  -199.97   -38.20     4.43     3.96    -2.89    -2.83     0.07    38.99    37.33  1874.57  1837.35
    50.00    50.00     0.00  -200.23   -39.30     4.43     4.43    -2.89    -2.89     0.00    38.99    38.99  1874.57  1874.57
    50.00    52.00    -4.07  -200.48   -40.38     4.43     4.89    -2.89    -2.96    -0.07    38.99    40.66  1874.57  1910.23
    50.00     0.00   290.82  -182.57    -2.11     4.43    -8.00    -2.89    -1.50     1.73    38.99     0.00  1874.57   668.47
    50.00    -2.00   325.84  -180.44     0.77     4.43    -8.50    -2.89    -1.45     1.79    38.99    -1.49  1874.57   612.24
    50.00    -4.00   366.70  -177.96     3.99     4.43    -8.99    -2.89    -1.40     1.86    38.99    -2.97  1874.57   555.52
    50.00    -6.00   414.99  -175.03     7.66     4.43    -9.49    -2.89    -1.36     1.92    38.99    -4.45  1874.57   498.30
    50.00    -8.00   472.91  -171.52    11.91     4.43    -9.98    -2.89    -1.31     1.99    38.99    -5.93  1874.57   440.59
    50.00   -10.00   543.66  -167.22    16.95     4.43   -10.47    -2.89    -1.26     2.05    38.99    -7.40  1874.57   382.37
    50.00   -12.00   632.02  -161.85    23.04     4.43   -10.96    -2.89    -1.22     2.12    38.99    -8.87  1874.57   323.64
    50.00   -14.00   745.47  -154.97    30.66     4.43   -11.45    -2.89    -1.17     2.18    38.99   -10.33  1874.57   264.38
    50.00   -16.00   896.42  -145.80    40.55     4.43   -11.94    -2.89    -1.13     2.25    38.99   -11.79  1874.57   204.57
    50.00   -18.00  1107.09  -133.01    54.07     4.43   -12.43    -2.89    -1.09     2.31    38.99   -13.24  1874.57   144.20
    50.00   -20.00  1421.55  -113.92    73.89     4.43   -12.92    -2.89    -1.04     2.38    38.99   -14.69  1874.57    83.25
    50.00   -22.00  1941.43   -82.35   106.17     4.43   -13.41    -2.89    -1.00     2.44    38.99   -16.13  1874.57    21.70
    50.00   -24.00  2214.14   -65.79   122.98     4.43   -13.58    -2.89    -0.98     2.46    38.99   -16.63  1874.57     0.00
    52.00     0.00   280.34  -182.77    -3.14     4.89    -8.00    -2.96    -1.50     1.80    40.66     0.00  1910.23   668.47
    52.00     2.00   252.77  -184.53    -5.65     4.89    -7.50    -2.96    -1.55     1.74    40.66     1.49  1910.23   724.22
    52.00     4.00   228.42  -186.09    -7.96     4.89    -7.00    -2.96    -1.60     1.67    40.66     2.99  1910.23   779.48
    52.00     6.00   206.77  -187.48   -10.10     4.89    -6.50    -2.96    -1.65     1.60    40.66     4.49  1910.23   834.24
    52.00     8.00   187.38  -188.72   -12.10     4.89    -6.00    -2.96    -1.70     1.54    40.66     6.00  1910.23   888.52
    52.00    10.00   169.93  -189.84   -13.97     4.89    -5.50    -2.96    -1.75     1.47    40.66     7.51  1910.23   942.29
    52.00    12.00   154.14  -190.86   -15.74     4.89    -5.00    -2.96    -1.80     1.40    40.66     9.02  1910.23   995.55
    52.00    14.00   139.79  -191.78   -17.42     4.89    -4.49    -2.96    -1.85     1.34    40.66    10.54  1910.23  1048.28
    52.00    16.00   126.68  -192.62   -19.03     4.89    -3.99    -2.96    -1.90     1.27    40.66    12.07  1910.23  1100.48
    52.00    18.00   114.66  -193.39   -20.56     4.89    -3.48    -2.96    -1.96     1.20    40.66    13.60  1910.23  1152.12
    52.00    20.00   103.61  -194.09   -22.04     4.89    -2.98    -2.96    -2.01     1.13    40.66    15.13  1910.23  1203.18
    52.00    22.00    93.41  -194.75   -23.47     4.89    -2.47    -2.96    -2.06     1.06    40.66    16.67  1910.23  1253.64
    52.00    24.00    83.96  -195.35   -24.84     4.89    -1.97    -2.96    -2.12     1.00    40.66    18.22  1910.23  1303.48
    52.00    26.00    75.19  -195.92   -26.18     4.89    -1.46    -2.96    -2.17     0.93    40.66    19.77  1910.23  1352.66
    52.00    28.00    67.02  -196.44   -27.49     4.89    -0.96    -2.96    -2.23     0.86    40.66    21.33  1910.23  1401.15
    52.00    30.00    59.40  -196.93   -28.76     4.89    -0.46    -2.96    -2.28     0.79    40.66    22.89  1910.23  1448.91
    52.00    32.00    52.27  -197.39   -30.00     4.89     0.05    -2.96    -2.34     0.72    40.66    24.46  1910.23  1495.91
    52.00    34.00    45.59  -197.81   -31.22     4.89     0.55    -2.96    -2.40     0.65    40.66    26.04  1910.23  1542.09
    52.00    36.00    39.31  -198.22   -32.42     4.89     1.05    -2.96    -2.46     0.58    40.66    27.62  1910.23  1587.40
    52.00    38.00    33.40  -198.60   -33.60     4.89     1.54    -2.96    -2.52     0.51    40.66    29.22  1910.23  1631.79
