
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE04 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
   -14.00    22.00    24.10    22.49     0.95    23.47    -9.83    18.21     5.89     1.61     4.28    27.28    59.21     8.10     7.34
   -14.00     0.00     0.19    -0.19    -1.17    23.55    -0.62    -0.19     0.00    -0.38     0.38 74250.18    82.34 ******** ********
   -14.00    -2.00    -1.86    -2.25    -1.32    23.56    -0.70    -2.18    -0.07    -0.39     0.32   561.80    84.38    94.80    94.60
   -14.00    -4.00    -3.91    -4.33    -1.46    23.57    -0.92    -4.08    -0.25    -0.42     0.17   168.00    86.43    45.21    44.97
   -14.00    -6.00    -5.95    -6.42    -1.60    23.57    -1.30    -5.89    -0.53    -0.47    -0.07    87.46    88.48    29.74    29.44
   -14.00    -8.00    -8.00    -8.53    -1.73    23.58    -1.83    -7.62    -0.91    -0.53    -0.38    58.28    90.54    22.19    21.83
   -14.00   -10.00   -10.04   -10.66    -1.85    23.59    -2.51    -9.27    -1.38    -0.62    -0.77    44.64    92.61    17.72    17.30
   -14.00   -12.00   -12.09   -12.81    -1.96    23.60    -3.34   -10.87    -1.94    -0.72    -1.22    37.31    94.70    14.76    14.29
   -14.00   -14.00   -14.14   -14.99    -2.07    23.61    -4.32   -12.42    -2.58    -0.85    -1.73    33.02    96.80    12.65    12.13
   -14.00   -16.00   -16.21   -17.21    -2.17    23.62    -5.46   -13.91    -3.29    -1.00    -2.29    30.41    98.92    11.08    10.50
   -14.00   -18.00   -18.28   -19.46    -2.27    23.63    -6.76   -15.37    -4.08    -1.18    -2.91    28.79   101.06     9.87     9.23
   -14.00   -20.00   -20.38   -21.75    -2.36    23.64    -8.21   -16.80    -4.95    -1.38    -3.57    27.82   103.22     8.89     8.20
   -14.00   -22.00   -22.49   -24.10    -2.44    23.65    -9.83   -18.21    -5.89    -1.61    -4.28    27.28   105.42     8.10     7.34
   -16.00     0.00     0.20    -0.20    -1.13    23.55    -0.74    -0.20     0.00    -0.40     0.40 71224.87    82.34 ******** ********
   -16.00     2.00     2.26     1.86    -0.98    23.54    -0.82     2.19     0.07     0.41    -0.34   580.84    80.30    95.18    94.99
   -16.00     4.00     4.34     3.90    -0.81    23.53    -1.04     4.09     0.25     0.44    -0.18   173.84    78.25    45.30    45.05
   -16.00     6.00     6.43     5.95    -0.65    23.53    -1.42     5.90     0.53     0.48     0.05    90.29    76.20    29.77    29.47
   -16.00     8.00     8.54     7.99    -0.47    23.52    -1.94     7.62     0.91     0.55     0.37    59.95    74.14    22.21    21.85
   -16.00    10.00    10.67    10.03    -0.29    23.51    -2.62     9.28     1.38     0.63     0.75    45.76    72.07    17.73    17.31
   -16.00    12.00    12.82    12.08    -0.10    23.51    -3.45    10.88     1.94     0.74     1.20    38.11    69.98    14.76    14.29
   -16.00    14.00    15.00    14.14     0.10    23.50    -4.43    12.42     2.58     0.87     1.71    33.64    67.88    12.66    12.13
   -16.00    16.00    17.22    16.20     0.31    23.49    -5.56    13.92     3.30     1.02     2.28    30.89    65.75    11.09    10.50
   -16.00    18.00    19.47    18.28     0.52    23.48    -6.85    15.38     4.09     1.19     2.90    29.19    63.60     9.87     9.23
   -16.00    20.00    21.77    20.37     0.75    23.48    -8.30    16.81     4.96     1.40     3.56    28.14    61.42     8.89     8.20
   -16.00    22.00    24.11    22.49     0.98    23.47    -9.90    18.22     5.90     1.63     4.27    27.56    59.21     8.10     7.34
   -16.00     0.00     0.20    -0.20    -1.13    23.55    -0.74    -0.20     0.00    -0.40     0.40 71224.91    82.34 ******** ********
   -16.00    -2.00    -1.86    -2.26    -1.28    23.56    -0.82    -2.19    -0.07    -0.41     0.34   580.84    84.39    95.18    94.99
   -16.00    -4.00    -3.90    -4.34    -1.42    23.57    -1.04    -4.09    -0.25    -0.44     0.18   173.84    86.44    45.30    45.05
   -16.00    -6.00    -5.95    -6.43    -1.55    23.57    -1.42    -5.90    -0.53    -0.48    -0.05    90.29    88.49    29.77    29.47
   -16.00    -8.00    -7.99    -8.54    -1.68    23.58    -1.94    -7.62    -0.91    -0.55    -0.37    59.95    90.55    22.21    21.85
   -16.00   -10.00   -10.03   -10.67    -1.80    23.59    -2.62    -9.28    -1.38    -0.63    -0.75    45.76    92.62    17.73    17.31
   -16.00   -12.00   -12.08   -12.82    -1.91    23.60    -3.45   -10.88    -1.94    -0.74    -1.20    38.11    94.70    14.76    14.29
   -16.00   -14.00   -14.14   -15.00    -2.02    23.61    -4.43   -12.42    -2.58    -0.87    -1.71    33.64    96.80    12.66    12.13
   -16.00   -16.00   -16.20   -17.22    -2.12    23.62    -5.56   -13.92    -3.30    -1.02    -2.28    30.89    98.92    11.09    10.50
   -16.00   -18.00   -18.28   -19.47    -2.22    23.62    -6.85   -15.38    -4.09    -1.19    -2.90    29.19   101.06     9.87     9.23
   -16.00   -20.00   -20.37   -21.77    -2.30    23.63    -8.30   -16.81    -4.96    -1.40    -3.56    28.14   103.23     8.89     8.20
   -16.00   -22.00   -22.49   -24.11    -2.38    23.64    -9.90   -18.22    -5.90    -1.63    -4.27    27.56   105.43     8.10     7.34
   -18.00     0.00     0.21    -0.21    -1.09    23.55    -0.88    -0.21     0.00    -0.41     0.41 68443.57    82.35 ******** ********
   -18.00     2.00     2.27     1.85    -0.93    23.54    -0.95     2.20     0.07     0.42    -0.35   599.55    80.30    95.57    95.38
   -18.00     4.00     4.35     3.90    -0.77    23.53    -1.17     4.10     0.25     0.45    -0.20   179.63    78.26    45.38    45.13
   -18.00     6.00     6.44     5.94    -0.61    23.53    -1.55     5.90     0.54     0.50     0.04    93.09    76.20    29.81    29.50
   -18.00     8.00     8.55     7.98    -0.43    23.52    -2.07     7.63     0.92     0.56     0.35    61.62    74.14    22.22    21.86
   -18.00    10.00    10.68    10.03    -0.25    23.51    -2.74     9.29     1.39     0.65     0.74    46.87    72.07    17.73    17.32
   -18.00    12.00    12.83    12.08    -0.06    23.50    -3.57    10.89     1.94     0.76     1.19    38.91    69.99    14.77    14.30
   -18.00    14.00    15.02    14.13     0.14    23.50    -4.54    12.43     2.58     0.88     1.70    34.24    67.88    12.66    12.13
   -18.00    16.00    17.23    16.20     0.34    23.49    -5.67    13.93     3.30     1.04     2.27    31.37    65.76    11.09    10.51
   -18.00    18.00    19.49    18.28     0.55    23.48    -6.96    15.39     4.10     1.21     2.88    29.58    63.61     9.87     9.23
   -18.00    20.00    21.78    20.37     0.78    23.48    -8.39    16.82     4.96     1.41     3.55    28.47    61.43     8.90     8.20
   -18.00    22.00    24.13    22.49     1.01    23.47    -9.99    18.23     5.90     1.64     4.26    27.84    59.21     8.10     7.35
   -18.00     0.00     0.21    -0.21    -1.09    23.55    -0.88    -0.21     0.00    -0.41     0.41 68443.57    82.35 ******** ********
   -18.00    -2.00    -1.85    -2.27    -1.23    23.56    -0.95    -2.20    -0.07    -0.42     0.35   599.55    84.39    95.57    95.38
   -18.00    -4.00    -3.90    -4.35    -1.37    23.56    -1.17    -4.10    -0.25    -0.45     0.20   179.63    86.44    45.38    45.13
   -18.00    -6.00    -5.94    -6.44    -1.50    23.57    -1.55    -5.90    -0.54    -0.50    -0.04    93.09    88.49    29.81    29.50
   -18.00    -8.00    -7.98    -8.55    -1.63    23.58    -2.07    -7.63    -0.92    -0.56    -0.35    61.62    90.55    22.22    21.86
   -18.00   -10.00   -10.03   -10.68    -1.75    23.59    -2.74    -9.29    -1.39    -0.65    -0.74    46.87    92.63    17.73    17.32
   -18.00   -12.00   -12.08   -12.83    -1.86    23.60    -3.57   -10.89    -1.94    -0.76    -1.19    38.91    94.71    14.77    14.30
   -18.00   -14.00   -14.13   -15.02    -1.97    23.60    -4.54   -12.43    -2.58    -0.88    -1.70    34.24    96.81    12.66    12.13
   -18.00   -16.00   -16.20   -17.23    -2.07    23.61    -5.67   -13.93    -3.30    -1.04    -2.27    31.37    98.93    11.09    10.51
   -18.00   -18.00   -18.28   -19.49    -2.16    23.62    -6.96   -15.39    -4.10    -1.21    -2.88    29.58   101.07     9.87     9.23
   -18.00   -20.00   -20.37   -21.78    -2.25    23.63    -8.39   -16.82    -4.96    -1.41    -3.55    28.47   103.24     8.90     8.20
   -18.00   -22.00   -22.49   -24.13    -2.33    23.64    -9.99   -18.23    -5.90    -1.64    -4.26    27.84   105.43     8.10     7.35
   -20.00     0.00     0.22    -0.22    -1.04    23.55    -1.01    -0.21     0.00    -0.43     0.43 65877.54    82.35 ******** ********
   -20.00     2.00     2.28     1.84    -0.89    23.54    -1.09     2.21     0.07     0.44    -0.37   617.94    80.31    95.96    95.77
   -20.00     4.00     4.36     3.89    -0.73    23.53    -1.31     4.10     0.25     0.47    -0.22   185.36    78.26    45.46    45.21
   -20.00     6.00     6.45     5.93    -0.57    23.53    -1.68     5.91     0.54     0.51     0.02    95.88    76.21    29.84    29.53
   -20.00     8.00     8.56     7.98    -0.39    23.52    -2.20     7.64     0.92     0.58     0.34    63.28    74.15    22.24    21.88
   -20.00    10.00    10.69    10.02    -0.21    23.51    -2.87     9.30     1.39     0.67     0.72    47.98    72.07    17.74    17.33
   -20.00    12.00    12.85    12.07    -0.03    23.50    -3.69    10.90     1.95     0.77     1.17    39.71    69.99    14.77    14.30
   -20.00    14.00    15.03    14.13     0.17    23.50    -4.66    12.44     2.59     0.90     1.69    34.85    67.88    12.66    12.14
   -20.00    16.00    17.25    16.19     0.37    23.49    -5.79    13.94     3.31     1.05     2.25    31.85    65.76    11.09    10.51
   -20.00    18.00    19.50    18.27     0.59    23.48    -7.07    15.40     4.10     1.23     2.87    29.97    63.61     9.87     9.23
   -20.00    20.00    21.80    20.37     0.81    23.48    -8.50    16.83     4.97     1.43     3.54    28.80    61.43     8.90     8.20
   -20.00    22.00    24.14    22.48     1.04    23.47   -10.09    18.23     5.91     1.66     4.25    28.11    59.22     8.10     7.35
   -20.00     0.00     0.22    -0.22    -1.04    23.55    -1.01    -0.21     0.00    -0.43     0.43 65877.54    82.35 ******** ********
   -20.00    -2.00    -1.84    -2.28    -1.19    23.56    -1.09    -2.21    -0.07    -0.44     0.37   617.94    84.40    95.96    95.77
   -20.00    -4.00    -3.89    -4.36    -1.33    23.56    -1.31    -4.10    -0.25    -0.47     0.22   185.36    86.45    45.46    45.21
   -20.00    -6.00    -5.93    -6.45    -1.46    23.57    -1.68    -5.91    -0.54    -0.51    -0.02    95.88    88.50    29.84    29.53
   -20.00    -8.00    -7.98    -8.56    -1.58    23.58    -2.20    -7.64    -0.92    -0.58    -0.34    63.28    90.56    22.24    21.88
   -20.00   -10.00   -10.02   -10.69    -1.70    23.59    -2.87    -9.30    -1.39    -0.67    -0.72    47.98    92.63    17.74    17.33
   -20.00   -12.00   -12.07   -12.85    -1.81    23.59    -3.69   -10.90    -1.95    -0.77    -1.17    39.71    94.71    14.77    14.30
   -20.00   -14.00   -14.13   -15.03    -1.92    23.60    -4.66   -12.44    -2.59    -0.90    -1.69    34.85    96.82    12.66    12.14
   -20.00   -16.00   -16.19   -17.25    -2.02    23.61    -5.79   -13.94    -3.31    -1.05    -2.25    31.85    98.93    11.09    10.51
   -20.00   -18.00   -18.27   -19.50    -2.11    23.62    -7.07   -15.40    -4.10    -1.23    -2.87    29.97   101.08     9.87     9.23
   -20.00   -20.00   -20.37   -21.80    -2.20    23.63    -8.50   -16.83    -4.97    -1.43    -3.54    28.80   103.24     8.90     8.20
   -20.00   -22.00   -22.48   -24.14    -2.28    23.64   -10.09   -18.23    -5.91    -1.66    -4.25    28.11   105.44     8.10     7.35
   -22.00     0.00     0.22    -0.22    -1.00    23.55    -1.16    -0.22     0.00    -0.45     0.45 63502.41    82.36 ******** ********
   -22.00     2.00     2.29     1.83    -0.85    23.54    -1.24     2.22     0.07     0.46    -0.38   636.03    80.31    96.35    96.16
   -22.00     4.00     4.37     3.88    -0.69    23.53    -1.46     4.11     0.25     0.48    -0.23   191.04    78.26    45.54    45.29
   -22.00     6.00     6.46     5.93    -0.53    23.53    -1.83     5.92     0.54     0.53     0.01    98.64    76.21    29.87    29.57
   -22.00     8.00     8.57     7.97    -0.36    23.52    -2.34     7.65     0.92     0.60     0.32    64.93    74.15    22.25    21.90
   -22.00    10.00    10.70    10.02    -0.18    23.51    -3.01     9.31     1.39     0.68     0.71    49.08    72.08    17.75    17.34
   -22.00    12.00    12.86    12.07     0.01    23.50    -3.83    10.91     1.95     0.79     1.16    40.51    69.99    14.78    14.31
   -22.00    14.00    15.04    14.12     0.20    23.50    -4.79    12.45     2.59     0.92     1.67    35.46    67.89    12.67    12.14
   -22.00    16.00    17.26    16.19     0.41    23.49    -5.91    13.95     3.31     1.07     2.24    32.33    65.76    11.09    10.51
   -22.00    18.00    19.52    18.27     0.62    23.48    -7.18    15.41     4.11     1.25     2.86    30.35    63.61     9.87     9.23
   -22.00    20.00    21.81    20.37     0.84    23.48    -8.60    16.84     4.97     1.45     3.53    29.12    61.43     8.90     8.20
   -22.00    22.00    24.16    22.48     1.06    23.47   -10.18    18.24     5.92     1.68     4.24    28.39    59.22     8.10     7.35
   -22.00     0.00     0.22    -0.22    -1.00    23.55    -1.16    -0.22     0.00    -0.45     0.45 63502.41    82.36 ******** ********
   -22.00    -2.00    -1.83    -2.29    -1.14    23.55    -1.24    -2.22    -0.07    -0.46     0.38   636.03    84.40    96.35    96.16
   -22.00    -4.00    -3.88    -4.37    -1.28    23.56    -1.46    -4.11    -0.25    -0.48     0.23   191.04    86.45    45.54    45.29
   -22.00    -6.00    -5.93    -6.46    -1.41    23.57    -1.83    -5.92    -0.54    -0.53    -0.01    98.64    88.50    29.87    29.57
   -22.00    -8.00    -7.97    -8.57    -1.54    23.58    -2.34    -7.65    -0.92    -0.60    -0.32    64.93    90.56    22.25    21.90
   -22.00   -10.00   -10.02   -10.70    -1.65    23.59    -3.01    -9.31    -1.39    -0.68    -0.71    49.08    92.64    17.75    17.34
   -22.00   -12.00   -12.07   -12.86    -1.77    23.59    -3.83   -10.91    -1.95    -0.79    -1.16    40.51    94.72    14.78    14.31
   -22.00   -14.00   -14.12   -15.04    -1.87    23.60    -4.79   -12.45    -2.59    -0.92    -1.67    35.46    96.82    12.67    12.14
   -22.00   -16.00   -16.19   -17.26    -1.97    23.61    -5.91   -13.95    -3.31    -1.07    -2.24    32.33    98.94    11.09    10.51
   -22.00   -18.00   -18.27   -19.52    -2.06    23.62    -7.18   -15.41    -4.11    -1.25    -2.86    30.35   101.08     9.87     9.23
   -22.00   -20.00   -20.37   -21.81    -2.15    23.63    -8.60   -16.84    -4.97    -1.45    -3.53    29.12   103.25     8.90     8.20
   -22.00   -22.00   -22.48   -24.16    -2.23    23.64   -10.18   -18.24    -5.92    -1.68    -4.24    28.39   105.45     8.10     7.35
   -24.00     0.00     0.23    -0.23    -0.98    23.55    -1.21    -0.23     0.00    -0.45     0.45 62711.71    82.36 ******** ********
   -24.00     2.00     2.29     1.83    -0.83    23.54    -1.29     2.22     0.07     0.46    -0.39   642.14    80.31    96.47    96.28
   -24.00     4.00     4.37     3.88    -0.67    23.53    -1.51     4.12     0.25     0.49    -0.24   193.04    78.27    45.56    45.31
   -24.00     6.00     6.46     5.93    -0.51    23.52    -1.88     5.92     0.54     0.54     0.00    99.67    76.21    29.88    29.57
   -24.00     8.00     8.58     7.97    -0.33    23.52    -2.39     7.65     0.92     0.60     0.32    65.59    74.15    22.26    21.90
   -24.00    10.00    10.71    10.02    -0.15    23.51    -3.05     9.31     1.39     0.69     0.70    49.57    72.08    17.75    17.34
   -24.00    12.00    12.87    12.07     0.03    23.50    -3.87    10.91     1.95     0.80     1.15    40.89    69.99    14.78    14.31
   -24.00    14.00    15.05    14.12     0.23    23.50    -4.83    12.46     2.59     0.93     1.67    35.78    67.89    12.67    12.14
   -24.00    16.00    17.27    16.19     0.43    23.49    -5.94    13.96     3.31     1.08     2.23    32.62    65.77    11.09    10.51
   -24.00    18.00    19.53    18.27     0.64    23.48    -7.20    15.42     4.11     1.26     2.85    30.62    63.62     9.87     9.23
   -24.00    20.00    21.83    20.37     0.86    23.48    -8.62    16.85     4.98     1.46     3.52    29.36    61.44     8.90     8.20
   -24.00    22.00    24.18    22.48     1.09    23.47   -10.20    18.25     5.92     1.70     4.23    28.62    59.22     8.10     7.35
   -24.00     0.00     0.23    -0.23    -0.98    23.55    -1.21    -0.23     0.00    -0.45     0.45 62711.71    82.36 ******** ********
   -24.00    -2.00    -1.83    -2.29    -1.13    23.55    -1.29    -2.22    -0.07    -0.46     0.39   642.14    84.40    96.47    96.28
   -24.00    -4.00    -3.88    -4.37    -1.27    23.56    -1.51    -4.12    -0.25    -0.49     0.24   193.04    86.45    45.56    45.31
   -24.00    -6.00    -5.93    -6.46    -1.40    23.57    -1.88    -5.92    -0.54    -0.54     0.00    99.67    88.50    29.88    29.57
   -24.00    -8.00    -7.97    -8.58    -1.53    23.58    -2.39    -7.65    -0.92    -0.60    -0.32    65.59    90.57    22.26    21.90
   -24.00   -10.00   -10.02   -10.71    -1.65    23.59    -3.05    -9.31    -1.39    -0.69    -0.70    49.57    92.64    17.75    17.34
   -24.00   -12.00   -12.07   -12.87    -1.76    23.59    -3.87   -10.91    -1.95    -0.80    -1.15    40.89    94.72    14.78    14.31
   -24.00   -14.00   -14.12   -15.05    -1.87    23.60    -4.83   -12.46    -2.59    -0.93    -1.67    35.78    96.82    12.67    12.14
   -24.00   -16.00   -16.19   -17.27    -1.97    23.61    -5.94   -13.96    -3.31    -1.08    -2.23    32.62    98.94    11.09    10.51
   -24.00   -18.00   -18.27   -19.53    -2.06    23.62    -7.20   -15.42    -4.11    -1.26    -2.85    30.62   101.08     9.87     9.23
   -24.00   -20.00   -20.37   -21.83    -2.15    23.63    -8.62   -16.85    -4.98    -1.46    -3.52    29.36   103.25     8.90     8.20
   -24.00   -22.00   -22.48   -24.18    -2.23    23.64   -10.20   -18.25    -5.92    -1.70    -4.23    28.62   105.45     8.10     7.35
